Entry,Exit,Ticker,Lev,PnL%,Reason
1981-05-01,1981-05-06,NIKKEI,2.5,-3.64,TRAIL
1981-05-05,1981-05-06,SP500,1.5,0.53,MOM_REV: -2.4%
1981-04-22,1981-05-08,DXY,1.5,4.75,TRAIL
1981-05-05,1981-05-11,NASDAQ,1.5,0.88,TRAIL
1981-05-06,1981-05-11,SP500,1.5,-1.23,MOM_REV: -3.7%
1981-05-06,1981-05-12,NIKKEI,1.5,0.3,TRAIL
1981-05-11,1981-05-12,SP500,1.5,1.17,MOM_REV: -2.8%
1981-05-12,1981-05-13,NIKKEI,1.5,-1.8,TRAIL
1981-05-12,1981-05-19,SP500,1.5,1.57,MOM_REV: -2.5%
1981-05-13,1981-05-19,NIKKEI,1.5,-2.57,TRAIL
1981-05-08,1981-05-20,DXY,1.5,2.66,TRAIL
1981-05-20,1981-05-28,DXY,1.5,1.2,TRAIL
1981-05-11,1981-06-02,NASDAQ,1.5,4.79,TRAIL
1981-05-19,1981-06-02,NIKKEI,1.0,3.31,MOM_REV: -2.2%
1981-05-19,1981-06-02,SP500,1.5,-1.67,TRAIL
1981-06-02,1981-06-04,NIKKEI,1.5,-1.82,TRAIL
1981-06-04,1981-06-08,NIKKEI,1.5,-1.58,TRAIL
1981-06-08,1981-06-09,NIKKEI,1.5,0.82,MOM_REV: -2.3%
1981-05-28,1981-06-10,DXY,1.5,3.02,TRAIL
1981-06-10,1981-06-15,DXY,2.5,-2.93,TRAIL
1981-06-02,1981-06-16,NASDAQ,1.5,0.68,TRAIL
1981-06-16,1981-06-18,NASDAQ,1.5,-1.27,TRAIL
1981-06-18,1981-06-29,NASDAQ,1.5,-0.34,TRAIL
1981-06-29,1981-06-30,NASDAQ,1.5,-1.7,TRAIL
1981-06-30,1981-07-01,NASDAQ,1.5,-0.78,MOM_REV: -2.3%
1981-06-02,1981-07-02,SP500,1.0,-1.52,TRAIL
1981-07-01,1981-07-02,NASDAQ,1.5,-1.28,TRAIL
1981-07-02,1981-07-06,NASDAQ,1.0,-1.74,TRAIL
1981-06-09,1981-07-07,NIKKEI,1.0,6.12,TRAIL
1981-07-06,1981-07-07,NASDAQ,1.0,-0.52,MOM_REV: -6.0%
1981-07-07,1981-07-08,NASDAQ,1.5,0.31,MOM_REV: -5.6%
1981-07-08,1981-07-09,NASDAQ,1.5,1.14,MOM_REV: -4.5%
1981-06-15,1981-07-10,DXY,1.0,3.69,TRAIL
1981-07-09,1981-07-10,NASDAQ,1.5,0.36,MOM_REV: -4.5%
1981-07-10,1981-07-13,NASDAQ,1.5,0.23,MOM_REV: -5.2%
1981-07-13,1981-07-14,NASDAQ,1.5,-0.7,MOM_REV: -5.8%
1981-07-07,1981-07-15,NIKKEI,1.5,0.53,TRAIL
1981-07-10,1981-07-15,DXY,1.5,-1.03,TRAIL
1981-07-14,1981-07-15,NASDAQ,1.5,0.69,MOM_REV: -5.4%
1981-07-15,1981-07-16,NASDAQ,1.5,0.84,MOM_REV: -3.9%
1981-07-16,1981-07-17,NASDAQ,1.5,0.52,MOM_REV: -3.6%
1981-07-15,1981-07-20,NIKKEI,1.5,-0.26,TRAIL
1981-07-17,1981-07-20,NASDAQ,1.5,-2.46,TRAIL
1981-07-20,1981-07-21,NIKKEI,1.5,-1.6,TRAIL
1981-07-20,1981-07-21,NASDAQ,1.5,-1.12,MOM_REV: -5.4%
1981-07-15,1981-07-22,DXY,1.5,2.01,TRAIL
1981-07-21,1981-07-22,NASDAQ,1.5,-1.12,MOM_REV: -5.7%
1981-07-22,1981-07-23,NASDAQ,1.0,0.12,MOM_REV: -5.8%
1981-07-23,1981-07-24,NASDAQ,1.5,1.16,MOM_REV: -4.9%
1981-07-24,1981-07-27,NASDAQ,1.5,1.02,MOM_REV: -4.5%
1981-07-27,1981-07-28,NASDAQ,1.5,-0.37,MOM_REV: -4.9%
1981-07-28,1981-07-29,NASDAQ,1.5,0.03,MOM_REV: -4.2%
1981-07-29,1981-07-30,NASDAQ,1.5,0.78,MOM_REV: -2.7%
1981-07-30,1981-08-04,NASDAQ,1.5,0.04,TRAIL
1981-07-22,1981-08-12,DXY,1.0,1.85,TRAIL
1981-08-04,1981-08-17,NASDAQ,1.5,-0.31,TRAIL
1981-08-12,1981-08-17,DXY,2.5,-0.42,TRAIL
1981-07-21,1981-08-18,NIKKEI,1.0,2.48,TRAIL
1981-08-17,1981-08-18,NASDAQ,1.5,-1.89,TRAIL
1981-08-17,1981-08-20,DXY,1.5,-1.59,TRAIL
1981-08-04,1981-08-21,SP500,1.0,-1.49,TRAIL
1981-08-18,1981-08-21,NASDAQ,1.5,-0.18,TRAIL
1981-08-18,1981-08-24,NIKKEI,1.5,-0.6,TRAIL
1981-08-21,1981-08-24,NASDAQ,1.5,-4.35,TRAIL
1981-08-24,1981-08-25,NIKKEI,1.0,-1.27,TRAIL
1981-08-24,1981-08-25,NASDAQ,1.0,-1.48,TRAIL
1981-08-25,1981-08-26,NASDAQ,1.0,0.02,MOM_REV: -5.3%
1981-08-26,1981-08-27,NASDAQ,1.0,-0.5,MOM_REV: -5.8%
1981-08-20,1981-08-28,DXY,1.0,-0.45,TRAIL
1981-08-25,1981-08-28,NIKKEI,1.0,-1.16,TRAIL
1981-08-27,1981-08-28,NASDAQ,1.0,0.37,MOM_REV: -5.9%
1981-08-28,1981-08-31,NASDAQ,1.0,-0.91,MOM_REV: -7.5%
1981-08-28,1981-09-01,DXY,1.0,0.4,MOM_REV: -2.9%
1981-08-31,1981-09-01,NASDAQ,1.0,-0.3,MOM_REV: -7.2%
1981-08-28,1981-09-02,NIKKEI,1.0,-0.63,TRAIL
1981-09-01,1981-09-02,DXY,1.0,-0.6,MOM_REV: -3.6%
1981-09-01,1981-09-02,NASDAQ,1.0,0.11,MOM_REV: -7.0%
1981-09-02,1981-09-03,DXY,1.0,-0.35,MOM_REV: -3.1%
1981-09-02,1981-09-03,NIKKEI,1.0,0.0,MOM_REV: -2.7%
1981-09-02,1981-09-03,NASDAQ,1.0,-1.74,TRAIL
1981-09-03,1981-09-04,DXY,1.0,-0.32,MOM_REV: -3.7%
1981-09-03,1981-09-04,NIKKEI,1.0,-0.21,MOM_REV: -3.1%
1981-09-03,1981-09-04,NASDAQ,1.0,-1.23,MOM_REV: -10.4%
1981-09-04,1981-09-07,NIKKEI,1.0,-0.76,MOM_REV: -4.6%
1981-09-04,1981-09-08,DXY,1.0,1.08,MOM_REV: -2.8%
1981-09-04,1981-09-08,NASDAQ,1.0,-2.55,TRAIL
1981-09-07,1981-09-08,NIKKEI,1.5,-0.19,MOM_REV: -4.8%
1981-09-08,1981-09-09,DXY,1.0,0.02,MOM_REV: -3.8%
1981-09-08,1981-09-09,NIKKEI,1.0,0.45,MOM_REV: -4.5%
1981-09-08,1981-09-09,NASDAQ,1.0,-0.01,MOM_REV: -12.4%
1981-09-09,1981-09-10,DXY,1.0,-1.12,MOM_REV: -4.5%
1981-09-09,1981-09-10,NIKKEI,1.0,-0.6,MOM_REV: -4.5%
1981-09-10,1981-09-11,DXY,1.0,0.25,MOM_REV: -2.3%
1981-09-10,1981-09-11,NIKKEI,1.0,-0.53,MOM_REV: -5.2%
1981-09-11,1981-09-14,DXY,1.0,-0.47,MOM_REV: -3.4%
1981-09-11,1981-09-14,NIKKEI,1.0,-0.01,MOM_REV: -5.4%
1981-09-14,1981-09-15,DXY,1.0,-1.52,TRAIL
1981-09-14,1981-09-16,NIKKEI,1.0,-0.48,MOM_REV: -6.4%
1981-09-15,1981-09-16,DXY,1.0,-0.8,MOM_REV: -4.9%
1981-09-16,1981-09-17,DXY,1.0,-0.72,MOM_REV: -5.2%
1981-09-16,1981-09-17,NIKKEI,1.0,0.44,MOM_REV: -5.2%
1981-09-17,1981-09-18,DXY,1.0,-0.18,MOM_REV: -5.5%
1981-09-17,1981-09-18,NIKKEI,1.0,0.12,MOM_REV: -5.2%
1981-09-18,1981-09-21,DXY,1.0,-1.66,TRAIL
1981-09-18,1981-09-21,NIKKEI,1.0,-0.34,MOM_REV: -5.6%
1981-09-21,1981-09-22,DXY,1.0,1.74,MOM_REV: -4.0%
1981-09-21,1981-09-22,NIKKEI,1.0,-0.39,MOM_REV: -6.3%
1981-09-22,1981-09-23,DXY,1.0,0.78,MOM_REV: -3.9%
1981-09-22,1981-09-24,NIKKEI,1.0,-1.72,TRAIL
1981-09-23,1981-09-24,DXY,1.0,0.73,MOM_REV: -4.4%
1981-09-24,1981-09-25,DXY,1.0,0.34,MOM_REV: -3.0%
1981-09-24,1981-09-25,NIKKEI,1.0,-0.01,MOM_REV: -5.8%
1981-09-25,1981-09-28,DXY,1.0,0.66,MOM_REV: -2.6%
1981-09-25,1981-09-28,NIKKEI,1.0,-4.43,STOP: -4.4%
1981-09-28,1981-09-29,DXY,1.0,-0.94,MOM_REV: -2.7%
1981-09-29,1981-09-30,DXY,1.0,0.39,MOM_REV: -2.3%
1981-09-29,1981-09-30,NIKKEI,1.0,1.33,MOM_REV: -3.5%
1981-09-30,1981-10-01,DXY,1.0,-0.15,MOM_REV: -2.9%
1981-09-30,1981-10-01,NIKKEI,1.0,-1.2,MOM_REV: -5.8%
1981-10-01,1981-10-02,DXY,1.0,-0.73,MOM_REV: -3.0%
1981-10-01,1981-10-02,NIKKEI,1.0,0.15,MOM_REV: -4.6%
1981-10-02,1981-10-05,DXY,1.0,-1.46,TRAIL
1981-10-02,1981-10-05,NIKKEI,1.0,1.66,MOM_REV: -2.3%
1981-10-05,1981-10-06,DXY,1.0,1.06,MOM_REV: -2.7%
1981-10-05,1981-10-06,NIKKEI,1.0,0.08,MOM_REV: -2.2%
1981-10-06,1981-10-07,DXY,1.0,-1.22,MOM_REV: -5.0%
1981-10-07,1981-10-08,DXY,1.0,-0.47,MOM_REV: -5.4%
1981-10-08,1981-10-09,DXY,1.0,-0.67,MOM_REV: -5.0%
1981-10-09,1981-10-13,DXY,1.0,1.21,MOM_REV: -4.1%
1981-10-13,1981-10-14,DXY,1.0,0.13,MOM_REV: -3.5%
1981-10-06,1981-10-15,NIKKEI,1.0,-2.05,TRAIL
1981-10-15,1981-10-16,NIKKEI,1.0,-1.65,MOM_REV: -3.7%
1981-10-16,1981-10-19,NIKKEI,1.0,-2.14,TRAIL
1981-10-21,1981-10-22,NIKKEI,1.0,-0.52,MOM_REV: -3.7%
1981-10-14,1981-10-29,DXY,1.0,1.79,TRAIL
1981-10-29,1981-11-02,DXY,1.0,-2.01,TRAIL
1981-11-02,1981-11-04,DXY,1.0,-0.35,MOM_REV: -2.0%
1981-10-22,1981-11-11,NIKKEI,1.0,3.97,TRAIL
1981-10-30,1981-11-16,NASDAQ,1.0,0.98,TRAIL
1981-11-04,1981-11-23,DXY,1.0,0.17,MOM_REV: -2.3%
1981-11-16,1981-11-24,NIKKEI,1.0,-0.94,TRAIL
1981-11-23,1981-11-24,DXY,1.5,-1.22,TRAIL
1981-11-24,1981-11-25,DXY,1.5,-0.14,MOM_REV: -3.2%
1981-11-24,1981-11-27,NIKKEI,1.5,-0.94,TRAIL
1981-11-25,1981-11-27,DXY,2.0,-1.1,MOM_REV: -4.9%
1981-11-27,1981-11-30,DXY,2.0,-0.19,MOM_REV: -4.8%
1981-11-30,1981-12-01,DXY,2.0,0.91,MOM_REV: -3.8%
1981-12-01,1981-12-02,DXY,2.0,-0.54,MOM_REV: -3.5%
1981-12-07,1981-12-08,NASDAQ,1.5,-1.19,TRAIL
1981-11-27,1981-12-11,NIKKEI,1.5,3.49,TRAIL
1981-12-08,1981-12-14,NASDAQ,1.5,-1.86,TRAIL
1981-12-11,1981-12-14,NIKKEI,1.5,-1.49,TRAIL
1981-12-02,1981-12-15,DXY,1.5,3.05,TRAIL
1981-12-15,1981-12-22,DXY,1.5,0.37,TRAIL
1981-12-16,1981-12-23,NASDAQ,1.0,0.18,TRAIL
1981-12-22,1981-12-30,DXY,1.5,-0.71,TRAIL
1981-12-30,1981-12-31,DXY,1.5,-0.77,TRAIL
1981-12-14,1982-01-06,NIKKEI,1.5,0.85,TRAIL
1981-12-31,1982-01-06,DXY,1.5,0.33,TRAIL
1982-01-07,1982-01-08,NIKKEI,1.5,-0.57,TRAIL
1982-01-08,1982-01-12,NIKKEI,1.5,-0.6,TRAIL
1982-01-06,1982-01-26,DXY,1.0,2.86,TRAIL
1982-01-12,1982-02-02,NIKKEI,1.0,2.57,TRAIL
1982-02-02,1982-02-08,NIKKEI,1.0,-0.55,TRAIL
1982-02-08,1982-02-12,NIKKEI,1.0,-1.22,TRAIL
1982-01-26,1982-02-18,DXY,1.0,2.21,TRAIL
1982-02-12,1982-02-24,NIKKEI,1.0,-0.34,TRAIL
1982-02-24,1982-02-25,NIKKEI,1.0,-1.09,TRAIL
1982-02-25,1982-02-26,NIKKEI,1.0,-0.42,MOM_REV: -4.8%
1982-02-26,1982-03-01,NIKKEI,1.0,-2.93,TRAIL
1982-03-01,1982-03-02,NIKKEI,1.0,-0.25,MOM_REV: -7.7%
1982-03-02,1982-03-03,NIKKEI,1.0,2.26,MOM_REV: -5.5%
1982-03-03,1982-03-04,NIKKEI,1.0,-1.6,TRAIL
1982-02-18,1982-03-05,DXY,1.0,-0.03,TRAIL
1982-03-04,1982-03-05,NIKKEI,1.0,-0.94,MOM_REV: -7.3%
1982-03-05,1982-03-08,NIKKEI,1.0,-0.51,MOM_REV: -7.5%
1982-03-08,1982-03-09,NIKKEI,1.0,-0.73,MOM_REV: -7.8%
1982-03-09,1982-03-10,NIKKEI,1.0,1.35,MOM_REV: -6.3%
1982-03-10,1982-03-11,NIKKEI,1.0,-0.49,MOM_REV: -6.9%
1982-03-11,1982-03-12,NIKKEI,1.0,-2.13,TRAIL
1982-03-12,1982-03-15,NIKKEI,1.0,-0.34,MOM_REV: -8.0%
1982-03-05,1982-04-02,DXY,1.0,3.35,TRAIL
1982-04-02,1982-04-19,DXY,1.0,0.42,TRAIL
1982-04-19,1982-04-21,DXY,1.5,-0.69,TRAIL
1982-04-21,1982-04-26,DXY,1.5,-1.2,TRAIL
1982-04-26,1982-04-28,DXY,2.0,-1.15,TRAIL
1982-04-28,1982-04-29,DXY,2.0,-0.93,TRAIL
1982-04-29,1982-04-30,DXY,1.5,-0.32,MOM_REV: -2.2%
1982-04-30,1982-05-03,DXY,1.5,-0.12,MOM_REV: -2.2%
1982-05-03,1982-05-04,DXY,1.5,0.63,MOM_REV: -2.3%
1982-05-04,1982-05-05,DXY,1.5,-1.27,TRAIL
1982-05-05,1982-05-06,DXY,1.5,-0.72,TRAIL
1982-05-06,1982-05-07,DXY,1.5,-0.87,TRAIL
1982-05-07,1982-05-10,DXY,1.5,-0.18,MOM_REV: -4.8%
1982-05-10,1982-05-11,DXY,1.5,-0.04,MOM_REV: -4.6%
1982-05-11,1982-05-12,DXY,1.5,0.12,MOM_REV: -4.3%
1982-05-12,1982-05-13,DXY,1.5,0.79,MOM_REV: -4.0%
1982-05-13,1982-05-14,DXY,1.5,0.54,MOM_REV: -3.8%
1982-05-14,1982-05-17,DXY,1.5,0.03,MOM_REV: -3.7%
1982-05-17,1982-05-18,DXY,1.5,0.57,MOM_REV: -2.8%
1982-05-18,1982-05-19,DXY,1.5,0.54,MOM_REV: -2.2%
1982-05-11,1982-05-20,NIKKEI,1.0,-0.09,TRAIL
1982-05-19,1982-05-20,DXY,1.5,-0.12,MOM_REV: -2.1%
1982-05-20,1982-05-21,DXY,1.5,-0.63,TRAIL
1982-05-20,1982-05-24,NIKKEI,1.5,-1.26,TRAIL
1982-05-21,1982-05-24,DXY,1.5,-0.35,MOM_REV: -2.6%
1982-05-24,1982-05-27,NIKKEI,1.0,-0.86,TRAIL
1982-05-24,1982-06-29,DXY,1.0,7.55,TRAIL
1982-06-29,1982-07-12,DXY,1.0,0.05,TRAIL
1982-07-12,1982-07-19,DXY,1.0,-0.11,TRAIL
1982-07-19,1982-07-21,DXY,1.0,-1.41,TRAIL
1982-07-21,1982-07-23,DXY,1.5,-1.65,TRAIL
1982-07-23,1982-07-26,DXY,1.0,0.47,MOM_REV: -2.1%
1982-07-26,1982-07-27,DXY,1.0,-0.4,MOM_REV: -3.3%
1982-07-27,1982-08-02,DXY,1.0,1.38,TRAIL
1982-08-02,1982-08-18,DXY,1.0,1.57,TRAIL
1982-08-18,1982-08-20,DXY,1.0,-1.09,TRAIL
1982-08-20,1982-08-24,DXY,1.5,-1.77,TRAIL
1982-08-24,1982-09-02,DXY,1.0,1.56,TRAIL
1982-09-02,1982-09-17,DXY,1.5,2.54,TRAIL
1982-09-03,1982-09-29,SP500,1.0,-0.86,TRAIL
1982-09-17,1982-09-29,DXY,2.0,2.33,TRAIL
1982-09-16,1982-09-30,NASDAQ,1.0,0.46,TRAIL
1982-09-29,1982-10-07,DXY,2.0,0.59,TRAIL
1982-10-07,1982-10-12,DXY,2.5,-2.71,TRAIL
1982-09-29,1982-10-25,SP500,1.0,9.61,TRAIL
1982-09-30,1982-10-25,NASDAQ,1.0,12.38,TRAIL
1982-10-22,1982-10-26,NIKKEI,1.5,-2.55,TRAIL
1982-10-12,1982-11-09,DXY,2.0,6.55,TRAIL
1982-10-25,1982-11-15,SP500,1.0,2.78,TRAIL
1982-10-25,1982-11-15,NASDAQ,2.0,17.5,TRAIL
1982-11-09,1982-11-16,DXY,2.5,-0.68,TRAIL
1982-11-15,1982-11-16,NASDAQ,2.5,-4.76,TRAIL
1982-11-16,1982-11-19,DXY,2.0,-1.83,TRAIL
1982-11-15,1982-11-22,SP500,1.5,-3.08,TRAIL
1982-11-16,1982-11-22,NASDAQ,2.0,0.73,TRAIL
1982-11-19,1982-11-24,DXY,2.0,-1.03,TRAIL
1982-11-24,1982-11-29,DXY,2.5,-2.44,TRAIL
1982-11-29,1982-11-30,DXY,2.5,-1.81,TRAIL
1982-11-30,1982-12-01,DXY,2.0,0.05,MOM_REV: -3.0%
1982-12-01,1982-12-02,DXY,2.0,-1.16,TRAIL
1982-11-22,1982-12-03,SP500,1.0,3.33,MOM_REV: -2.9%
1982-12-02,1982-12-03,DXY,2.0,-1.25,TRAIL
1982-12-03,1982-12-06,DXY,2.0,0.17,MOM_REV: -3.9%
1982-12-06,1982-12-07,DXY,2.0,-0.53,MOM_REV: -4.8%
1982-12-07,1982-12-08,DXY,2.0,0.28,MOM_REV: -4.7%
1982-10-26,1982-12-09,NIKKEI,1.0,10.36,TRAIL
1982-11-22,1982-12-09,NASDAQ,2.0,10.14,TRAIL
1982-12-03,1982-12-09,SP500,2.5,2.36,TRAIL
1982-12-08,1982-12-09,DXY,2.0,1.89,MOM_REV: -4.3%
1982-12-09,1982-12-10,DXY,2.0,-0.3,MOM_REV: -3.8%
1982-12-09,1982-12-10,NIKKEI,2.5,-2.34,TRAIL
1982-12-09,1982-12-10,NASDAQ,2.5,-3.57,TRAIL
1982-12-10,1982-12-13,DXY,2.0,1.61,MOM_REV: -2.7%
1982-12-09,1982-12-14,SP500,1.5,-2.79,TRAIL
1982-12-10,1982-12-14,NASDAQ,2.0,-2.16,TRAIL
1982-12-13,1982-12-14,DXY,2.5,-3.03,TRAIL
1982-12-14,1982-12-15,DXY,2.0,0.8,MOM_REV: -4.0%
1982-12-14,1982-12-15,NASDAQ,2.5,-6.1,TRAIL
1982-12-10,1982-12-16,NIKKEI,1.0,-0.53,TRAIL
1982-12-15,1982-12-16,DXY,2.0,-1.84,TRAIL
1982-12-16,1982-12-17,DXY,2.0,0.44,MOM_REV: -4.4%
1982-12-17,1982-12-20,DXY,2.0,-0.55,MOM_REV: -4.5%
1982-12-16,1982-12-21,NIKKEI,2.0,-0.48,TRAIL
1982-12-20,1982-12-21,DXY,2.0,-0.6,MOM_REV: -3.9%
1982-12-21,1982-12-22,DXY,2.0,-0.4,MOM_REV: -4.2%
1982-12-22,1982-12-23,DXY,1.5,-0.32,MOM_REV: -4.6%
1982-12-23,1982-12-24,DXY,1.5,-0.27,MOM_REV: -3.9%
1982-12-24,1982-12-27,DXY,1.5,-0.48,MOM_REV: -3.9%
1982-12-27,1982-12-28,DXY,1.5,-0.78,MOM_REV: -3.8%
1982-12-28,1982-12-29,DXY,1.5,-0.23,MOM_REV: -3.3%
1982-12-29,1982-12-30,DXY,1.5,1.1,MOM_REV: -2.6%
1982-12-30,1982-12-31,DXY,1.5,-0.7,MOM_REV: -2.5%
1982-12-14,1983-01-03,SP500,1.0,0.68,TRAIL
1982-12-15,1983-01-03,NASDAQ,1.5,3.26,TRAIL
1982-12-31,1983-01-03,DXY,1.5,-0.5,MOM_REV: -2.2%
1983-01-03,1983-01-04,DXY,1.5,-0.58,MOM_REV: -2.6%
1983-01-03,1983-01-04,NASDAQ,2.5,1.14,MOM_REV: -2.3%
1983-01-04,1983-01-05,DXY,1.5,-0.7,TRAIL
1983-01-04,1983-01-05,NASDAQ,2.5,1.18,MOM_REV: -2.7%
1983-01-05,1983-01-06,DXY,1.5,0.28,MOM_REV: -2.8%
1983-01-06,1983-01-07,DXY,1.5,-0.57,MOM_REV: -4.1%
1983-01-07,1983-01-10,DXY,1.5,-0.43,MOM_REV: -4.2%
1982-12-21,1983-01-11,NIKKEI,1.0,3.45,TRAIL
1983-01-10,1983-01-11,DXY,1.5,0.66,MOM_REV: -4.5%
1983-01-11,1983-01-12,DXY,1.5,0.94,MOM_REV: -2.8%
1983-01-12,1983-01-13,DXY,1.5,-0.94,TRAIL
1983-01-13,1983-01-14,DXY,1.5,0.58,MOM_REV: -2.5%
1983-01-14,1983-01-17,DXY,1.5,-0.03,MOM_REV: -2.7%
1983-01-11,1983-01-18,NIKKEI,2.0,-1.27,TRAIL
1983-01-05,1983-01-19,NASDAQ,2.0,10.72,TRAIL
1983-01-18,1983-01-19,NIKKEI,2.5,-1.86,TRAIL
1983-01-19,1983-01-20,NIKKEI,2.5,-1.42,TRAIL
1983-01-03,1983-01-21,SP500,1.5,5.97,TRAIL
1983-01-19,1983-01-21,NASDAQ,2.0,-1.0,TRAIL
1983-01-20,1983-01-24,NIKKEI,2.5,-2.82,TRAIL
1983-01-21,1983-01-24,SP500,2.5,-6.74,TRAIL
1983-01-21,1983-01-24,NASDAQ,2.5,-7.42,TRAIL
1983-01-17,1983-01-25,DXY,1.0,2.54,TRAIL
1983-01-24,1983-02-01,SP500,2.0,4.27,TRAIL
1983-01-24,1983-02-03,NIKKEI,1.0,2.01,TRAIL
1983-01-25,1983-02-07,DXY,1.0,0.89,TRAIL
1983-02-07,1983-02-10,DXY,1.0,-1.15,TRAIL
1983-02-10,1983-02-16,DXY,1.5,-1.22,TRAIL
1983-02-03,1983-02-18,NIKKEI,2.0,1.43,TRAIL
1983-02-18,1983-02-21,NIKKEI,2.0,-1.52,TRAIL
1983-01-24,1983-02-22,NASDAQ,1.5,14.23,TRAIL
1983-02-01,1983-02-22,SP500,2.0,3.53,TRAIL
1983-02-21,1983-02-22,NIKKEI,1.5,-1.3,TRAIL
1983-02-22,1983-02-28,NASDAQ,2.0,1.15,TRAIL
1983-02-22,1983-03-01,NIKKEI,1.5,1.34,TRAIL
1983-02-22,1983-03-08,SP500,1.5,5.96,TRAIL
1983-02-28,1983-03-08,NASDAQ,2.0,1.91,TRAIL
1983-03-08,1983-03-14,NASDAQ,2.0,0.9,TRAIL
1983-03-08,1983-03-16,SP500,1.5,-1.44,TRAIL
1983-03-14,1983-03-28,NASDAQ,2.0,3.64,TRAIL
1983-03-16,1983-03-29,SP500,2.5,2.97,TRAIL
1983-03-18,1983-04-04,DXY,1.5,1.72,TRAIL
1983-03-28,1983-04-04,NASDAQ,2.5,-0.39,TRAIL
1983-03-29,1983-04-06,SP500,2.5,-0.91,TRAIL
1983-04-04,1983-04-06,DXY,2.0,-1.13,TRAIL
1983-04-04,1983-04-06,NASDAQ,2.5,-2.1,TRAIL
1983-04-06,1983-04-11,DXY,1.5,0.35,TRAIL
1983-04-11,1983-04-15,DXY,1.5,0.21,TRAIL
1983-04-06,1983-04-25,SP500,2.0,10.29,TRAIL
1983-04-15,1983-04-25,DXY,1.0,-0.07,TRAIL
1983-04-25,1983-05-02,SP500,2.5,5.19,TRAIL
1983-04-06,1983-05-03,NASDAQ,1.0,8.7,TRAIL
1983-04-25,1983-05-03,DXY,1.5,0.58,TRAIL
1983-05-03,1983-05-04,DXY,1.5,-0.5,TRAIL
1983-05-04,1983-05-09,DXY,1.0,-0.41,TRAIL
1983-05-09,1983-05-11,DXY,1.5,-0.21,TRAIL
1983-03-01,1983-05-12,NIKKEI,1.0,8.32,TRAIL
1983-05-02,1983-05-16,SP500,1.5,1.19,TRAIL
1983-05-03,1983-05-16,NASDAQ,1.5,5.15,TRAIL
1983-05-12,1983-05-16,NIKKEI,2.0,-1.44,TRAIL
1983-05-16,1983-05-20,NIKKEI,2.0,-0.71,TRAIL
1983-05-16,1983-05-31,SP500,2.0,-1.24,TRAIL
1983-05-16,1983-05-31,NASDAQ,2.0,6.09,TRAIL
1983-05-20,1983-06-01,NIKKEI,1.0,-0.14,TRAIL
1983-06-01,1983-06-02,NIKKEI,2.5,-0.93,TRAIL
1983-05-31,1983-06-07,SP500,2.0,0.47,TRAIL
1983-06-02,1983-06-07,NIKKEI,2.5,-1.25,TRAIL
1983-05-31,1983-06-08,NASDAQ,2.0,2.44,TRAIL
1983-06-07,1983-06-08,NIKKEI,2.5,-0.88,TRAIL
1983-06-07,1983-06-08,SP500,2.5,-2.17,MOM_REV: -2.7%
1983-06-08,1983-06-09,NIKKEI,2.5,0.67,MOM_REV: -2.6%
1983-06-08,1983-06-09,SP500,2.5,0.73,MOM_REV: -2.5%
1983-05-11,1983-06-20,DXY,1.0,3.54,TRAIL
1983-06-20,1983-06-22,DXY,2.5,-1.86,TRAIL
1983-06-08,1983-06-27,NASDAQ,2.0,7.58,TRAIL
1983-06-09,1983-06-27,SP500,2.5,10.24,TRAIL
1983-06-27,1983-06-28,SP500,2.5,-4.13,TRAIL
1983-06-27,1983-06-28,NASDAQ,2.5,-6.53,TRAIL
1983-06-28,1983-07-05,SP500,2.5,1.39,TRAIL
1983-06-28,1983-07-05,NASDAQ,2.5,1.01,TRAIL
1983-06-09,1983-07-12,NIKKEI,1.0,5.54,TRAIL
1983-07-05,1983-07-12,SP500,2.5,-1.61,TRAIL
1983-07-05,1983-07-12,NASDAQ,2.5,-0.17,TRAIL
1983-07-12,1983-07-13,NIKKEI,2.5,-1.5,TRAIL
1983-07-12,1983-07-15,NASDAQ,2.0,-2.56,TRAIL
1983-07-12,1983-07-18,SP500,2.0,-1.91,TRAIL
1983-07-15,1983-07-18,NASDAQ,2.5,-2.06,MOM_REV: -5.0%
1983-07-18,1983-07-19,SP500,2.5,1.33,MOM_REV: -2.5%
1983-07-18,1983-07-19,NASDAQ,2.5,0.71,MOM_REV: -4.6%
1983-06-22,1983-07-20,DXY,1.0,1.49,TRAIL
1983-07-19,1983-07-20,NASDAQ,2.5,4.49,MOM_REV: -2.4%
1983-07-20,1983-07-21,NASDAQ,2.5,2.0,MOM_REV: -2.0%
1983-07-21,1983-07-22,NASDAQ,2.5,1.11,MOM_REV: -2.3%
1983-07-22,1983-07-26,NASDAQ,2.5,-0.26,MOM_REV: -2.6%
1983-07-19,1983-07-27,SP500,2.0,3.36,TRAIL
1983-07-26,1983-07-27,NASDAQ,2.5,-4.17,TRAIL
1983-07-27,1983-07-28,SP500,2.5,-3.8,TRAIL
1983-07-27,1983-07-28,NASDAQ,2.5,-5.21,TRAIL
1983-07-28,1983-07-29,SP500,2.5,-3.76,TRAIL
1983-07-28,1983-07-29,NASDAQ,2.5,-3.66,TRAIL
1983-07-13,1983-08-01,NIKKEI,1.5,2.23,TRAIL
1983-07-29,1983-08-01,SP500,1.5,-0.48,MOM_REV: -3.3%
