Entry,Exit,Ticker,Lev,PnL%,Reason
2010-04-16,2010-05-18,GOLD,1.25,8.58,TRAIL
2010-05-12,2010-05-18,DOW,1.0,-3.54,MOM_REV
2010-05-04,2010-05-19,SILVER,1.0,1.53,PULLBACK
2010-05-11,2010-05-19,RUSSELL2000,1.0,-3.03,PULLBACK
2010-05-18,2010-05-19,PLATINUM,1.0,-5.02,STOP
2010-05-12,2010-05-20,DAX,1.0,-5.1,STOP
2010-05-12,2010-05-20,USDJPY,1.0,-4.08,STOP
2010-05-17,2010-05-28,COTTON,1.0,-1.42,TRAIL
2010-05-19,2010-06-04,SILVER,1.0,-4.43,STOP
2010-06-08,2010-06-11,SILVER,1.25,-1.67,MOM_REV
2010-04-16,2010-06-15,DXY,1.0,6.38,TRAIL
2010-06-14,2010-06-23,SILVER,1.25,0.35,TRAIL
2010-06-14,2010-06-24,DAX,1.5,-0.23,TRAIL
2010-05-18,2010-07-01,GOLD,1.0,-0.66,TRAIL
2010-06-09,2010-07-01,COTTON,1.0,-0.12,TRAIL
2010-06-15,2010-07-01,DXY,1.25,-1.83,TRAIL
2010-06-21,2010-07-01,CRUDE,1.0,-6.26,STOP
2010-06-23,2010-07-01,SILVER,1.0,-3.76,PULLBACK
2010-06-24,2010-07-01,DAX,1.0,-4.22,STOP
2010-06-17,2010-07-06,COFFEE,1.0,-0.54,PULLBACK
2010-07-02,2010-07-09,COTTON,1.25,-5.34,STOP
2010-06-04,2010-07-13,TBOND,1.0,0.45,TRAIL
2010-07-06,2010-07-20,COFFEE,1.5,0.92,PULLBACK
2010-07-13,2010-07-20,DAX,1.0,-3.61,TRAIL
2010-07-13,2010-07-27,TBOND,1.25,0.87,TRAIL
2010-07-20,2010-08-03,COFFEE,1.0,6.52,PULLBACK
2010-08-03,2010-08-06,WHEAT,1.5,10.09,PULLBACK
2010-07-29,2010-08-09,PLATINUM,1.0,-1.31,TRAIL
2010-08-06,2010-08-10,WHEAT,1.5,-6.41,STOP
2010-07-23,2010-08-11,RUSSELL2000,1.0,-4.65,STOP
2010-08-02,2010-08-11,SILVER,1.25,-3.48,TRAIL
2010-07-22,2010-08-13,DAX,1.0,-0.52,TRAIL
2010-08-10,2010-08-16,WHEAT,1.5,-6.69,STOP
2010-08-16,2010-08-19,SILVER,1.75,-0.95,TRAIL
2010-08-04,2010-08-20,SOYBEANS,1.0,-4.15,STOP
2010-08-19,2010-08-20,SILVER,2.0,-3.67,TRAIL
2010-08-03,2010-08-24,COFFEE,1.5,0.18,PULLBACK
2010-08-17,2010-08-24,DAX,1.0,-4.37,STOP
2010-08-16,2010-08-25,WHEAT,1.0,-2.41,PULLBACK
2010-08-25,2010-08-31,WHEAT,1.5,1.1,MOM_REV
2010-08-31,2010-09-02,WHEAT,1.75,7.58,MOM_REV
2010-07-27,2010-09-03,TBOND,1.25,6.46,TRAIL
2010-09-02,2010-09-03,WHEAT,1.75,7.07,MOM_REV
2010-09-03,2010-09-08,WHEAT,1.25,-5.21,STOP
2010-06-07,2010-09-10,TNOTE10,1.0,2.27,TRAIL
2010-09-03,2010-09-10,TBOND,1.5,-1.52,TRAIL
2010-08-31,2010-09-13,DXY,1.25,-1.94,TRAIL
2010-08-24,2010-09-20,COFFEE,1.0,8.21,PULLBACK
2010-09-08,2010-09-23,WHEAT,1.0,2.73,PULLBACK
2010-09-23,2010-09-29,WHEAT,1.0,-1.97,PULLBACK
2010-09-24,2010-09-30,SUGAR,1.5,-0.83,PULLBACK
2010-07-26,2010-10-01,COTTON,1.0,23.09,PULLBACK
2010-08-18,2010-10-01,CORN,1.0,11.29,PULLBACK
2010-08-20,2010-10-01,SOYBEANS,1.0,4.73,PULLBACK
2010-09-29,2010-10-01,WHEAT,1.5,-6.25,STOP
2010-09-30,2010-10-01,SUGAR,1.25,-9.58,STOP
2010-09-03,2010-10-04,DAX,1.25,-0.01,TRAIL
2010-09-20,2010-10-04,COFFEE,1.0,-4.46,STOP
2010-10-07,2010-10-12,PLATINUM,1.75,-2.23,TRAIL
2010-09-10,2010-10-14,TBOND,1.75,1.21,TRAIL
2010-09-10,2010-10-15,TNOTE10,1.25,1.82,TRAIL
2010-10-01,2010-10-15,COTTON,1.5,14.85,TRAIL
2010-10-14,2010-10-18,WHEAT,1.25,-1.92,MOM_REV
2010-10-01,2010-10-19,CORN,1.0,17.23,PULLBACK
2010-10-12,2010-10-19,PLATINUM,1.25,-0.35,TRAIL
2010-09-16,2010-10-20,GBPUSD,1.25,0.55,TRAIL
2010-08-12,2010-10-21,GOLD,1.0,9.05,TRAIL
2010-08-24,2010-10-21,SILVER,1.0,25.88,PULLBACK
2010-10-15,2010-10-26,TNOTE10,1.25,-0.51,TRAIL
2010-09-27,2010-10-27,FTSE,1.25,1.63,TRAIL
2010-10-19,2010-10-27,PLATINUM,1.75,0.26,TRAIL
2010-10-15,2010-10-28,COTTON,1.0,10.75,PULLBACK
2010-09-14,2010-10-29,HANGSENG,1.0,6.45,TRAIL
2010-10-28,2010-11-03,PLATINUM,1.75,0.85,TRAIL
2010-10-18,2010-11-09,EURUSD,1.25,-0.85,TRAIL
2010-10-21,2010-11-10,GBPUSD,1.75,1.71,TRAIL
2010-11-03,2010-11-10,PLATINUM,1.0,2.34,TRAIL
2010-10-01,2010-11-11,SUGAR,1.0,26.97,PULLBACK
2010-10-01,2010-11-12,SOYBEANS,1.5,29.23,PULLBACK
2010-10-19,2010-11-12,CORN,1.0,-2.2,PULLBACK
2010-10-20,2010-11-12,COFFEE,1.0,1.88,PULLBACK
2010-10-21,2010-11-12,GOLD,1.5,4.61,TRAIL
2010-10-26,2010-11-12,RUSSELL2000,1.25,2.18,TRAIL
2010-10-29,2010-11-12,HANGSENG,1.25,6.1,TRAIL
2010-11-10,2010-11-12,PLATINUM,1.25,-3.83,TRAIL
2010-09-10,2010-11-16,COPPER,1.0,9.63,PULLBACK
2010-10-01,2010-11-16,DOW,1.0,1.79,TRAIL
2010-10-27,2010-11-16,XLE,1.0,3.57,TRAIL
2010-10-27,2010-11-16,FTSE,1.0,0.64,TRAIL
2010-11-11,2010-11-16,XLV,1.0,-2.65,TRAIL
2010-11-12,2010-11-16,SOYBEANS,1.5,-5.14,PULLBACK
2010-11-12,2010-11-17,HANGSENG,1.0,-4.16,STOP
2010-11-12,2010-11-17,CRUDE,1.0,-5.23,STOP
2010-11-16,2010-11-19,COTTON,1.0,-4.37,STOP
2010-11-09,2010-11-24,EURUSD,1.0,-3.48,TRAIL
2010-11-10,2010-11-26,GBPUSD,1.0,-1.5,TRAIL
2010-11-12,2010-11-29,PLATINUM,1.0,-3.32,TRAIL
2010-11-16,2010-11-29,FTSE,1.0,-2.3,TRAIL
2010-11-26,2010-11-30,SUGAR,1.25,-3.1,MOM_REV
2010-11-30,2010-12-02,SUGAR,1.75,5.72,MOM_REV
2010-11-17,2010-12-06,HANGSENG,1.0,0.1,MOM_REV
2010-11-12,2010-12-08,SILVER,1.0,8.81,PULLBACK
2010-11-29,2010-12-08,COTTON,1.0,12.64,MOM_REV
2010-12-06,2010-12-08,PLATINUM,1.75,-2.79,TRAIL
2010-12-08,2010-12-09,COTTON,1.75,-2.6,MOM_REV
2010-12-09,2010-12-10,COTTON,1.75,1.31,MOM_REV
2010-12-10,2010-12-23,COTTON,1.0,8.14,PULLBACK
2010-10-05,2010-12-30,DAX,1.0,11.24,TRAIL
2010-12-02,2010-12-31,FTSE,1.25,2.87,TRAIL
2010-11-12,2011-01-04,RUSSELL2000,1.25,11.57,TRAIL
2010-11-12,2011-01-04,GOLD,1.0,0.96,TRAIL
2010-12-08,2011-01-04,SILVER,1.0,4.49,PULLBACK
2010-12-23,2011-01-04,PLATINUM,1.5,1.74,TRAIL
2010-11-16,2011-01-07,COPPER,1.0,14.73,TRAIL
2010-12-08,2011-01-10,WHEAT,1.0,3.4,PULLBACK
2010-12-30,2011-01-10,DAX,2.0,-1.65,TRAIL
2011-01-10,2011-01-14,SILVER,1.25,-2.35,TRAIL
2010-11-29,2011-01-19,NASDAQ,1.75,13.87,TRAIL
2011-01-04,2011-01-19,RUSSELL2000,1.5,0.2,TRAIL
2011-01-04,2011-01-19,XLF,1.5,-0.28,TRAIL
2010-12-31,2011-01-20,FTSE,1.25,-0.68,TRAIL
2011-01-07,2011-01-20,COPPER,1.5,-0.35,TRAIL
2011-01-04,2011-01-24,HANGSENG,1.0,0.56,TRAIL
2010-11-24,2011-01-25,CRUDE,1.0,2.78,PULLBACK
2011-01-04,2011-01-25,PLATINUM,1.5,3.54,TRAIL
2011-01-19,2011-01-25,NATGAS,1.0,-1.93,PULLBACK
2011-01-20,2011-01-25,COPPER,1.5,-1.53,TRAIL
2010-11-16,2011-01-28,DOW,1.25,9.07,TRAIL
2010-11-17,2011-01-28,SP500,1.75,14.51,TRAIL
2010-11-19,2011-01-28,XLV,1.0,2.5,TRAIL
2011-01-19,2011-01-28,RUSSELL2000,1.25,-1.83,TRAIL
2011-01-20,2011-01-31,FTSE,1.75,-0.15,TRAIL
2011-01-25,2011-02-03,NATGAS,1.0,-3.04,MOM_REV
2011-01-28,2011-02-07,CRUDE,1.0,-2.08,PULLBACK
2011-01-25,2011-02-09,HANGSENG,1.5,-3.94,TRAIL
2011-01-25,2011-02-10,PLATINUM,2.0,4.84,TRAIL
2010-11-16,2011-02-15,SOYBEANS,1.0,12.15,PULLBACK
2011-01-10,2011-02-15,WHEAT,1.0,9.51,PULLBACK
2011-01-24,2011-02-15,EURUSD,1.0,-1.02,TRAIL
2011-01-25,2011-02-16,COPPER,1.25,7.32,TRAIL
2011-01-14,2011-02-21,DAX,1.75,6.09,TRAIL
2011-01-19,2011-02-22,XLF,1.5,3.69,TRAIL
2011-01-28,2011-02-22,DOW,2.0,6.58,TRAIL
2011-01-28,2011-02-22,RUSSELL2000,1.25,6.05,TRAIL
2011-01-31,2011-02-22,XLV,1.25,2.49,TRAIL
2011-02-03,2011-02-22,FTSE,1.25,0.28,TRAIL
2011-02-09,2011-02-22,COTTON,1.0,4.08,PULLBACK
2011-02-10,2011-02-22,PLATINUM,1.5,-3.29,TRAIL
2011-02-15,2011-02-22,WHEAT,1.0,-9.28,STOP
2011-02-15,2011-02-22,SP500,1.5,-1.42,TRAIL
2011-01-28,2011-02-23,NIKKEI,1.0,2.11,TRAIL
2011-02-21,2011-02-23,DAX,2.0,-3.47,TRAIL
2011-02-22,2011-03-01,DOW,2.0,-2.53,TRAIL
2011-02-23,2011-03-02,NIKKEI,1.25,-1.02,TRAIL
2011-02-15,2011-03-03,GOLD,1.25,3.86,TRAIL
2011-02-22,2011-03-03,PLATINUM,1.75,4.47,TRAIL
2011-03-01,2011-03-07,COPPER,1.5,-5.93,TRAIL
2011-03-03,2011-03-08,PLATINUM,1.75,-2.9,TRAIL
2011-03-03,2011-03-09,SOYBEANS,1.0,-4.38,STOP
2010-11-16,2011-03-10,XLE,1.0,20.68,PULLBACK
2011-02-22,2011-03-10,COTTON,1.0,6.94,PULLBACK
2011-02-23,2011-03-10,DAX,1.5,-2.74,TRAIL
2011-03-02,2011-03-10,DOW,1.5,-1.02,TRAIL
2011-02-22,2011-03-11,GBPUSD,1.75,-1.75,TRAIL
2011-03-10,2011-03-11,CORN,1.25,-3.14,MOM_REV
2011-02-22,2011-03-14,FTSE,1.0,-3.7,TRAIL
2011-03-09,2011-03-14,NIKKEI,1.0,-9.15,STOP
2011-02-07,2011-03-15,SILVER,1.0,16.25,PULLBACK
2011-02-22,2011-03-15,RUSSELL2000,1.0,-2.66,TRAIL
2011-02-22,2011-03-15,XLF,1.0,-2.7,MOM_REV
2011-02-22,2011-03-15,XLV,1.0,-0.46,TRAIL
2011-02-22,2011-03-15,CRUDE,1.0,3.86,PULLBACK
2011-03-07,2011-03-15,GOLD,1.5,-4.34,TRAIL
2011-03-08,2011-03-15,HANGSENG,1.0,-4.36,STOP
2011-03-10,2011-03-15,COTTON,1.0,-5.0,STOP
2011-03-10,2011-03-15,COFFEE,1.0,-6.37,STOP
2011-03-11,2011-03-16,DOW,1.25,-4.47,TRAIL
2011-03-11,2011-03-16,SP500,1.25,-4.54,TRAIL
2011-03-15,2011-03-28,GBPUSD,1.25,-1.3,TRAIL
2011-03-15,2011-03-28,COTTON,1.0,3.43,PULLBACK
2011-03-18,2011-03-28,CORN,1.25,-2.29,MOM_REV
2011-03-15,2011-03-29,GOLD,1.75,2.94,TRAIL
2011-03-15,2011-03-29,COFFEE,1.0,-0.38,PULLBACK
2011-03-28,2011-03-29,COTTON,2.0,-2.64,MOM_REV
2011-03-23,2011-03-30,COPPER,1.5,-5.18,TRAIL
2011-03-29,2011-04-01,COTTON,1.25,0.43,MOM_REV
2011-03-29,2011-04-01,COFFEE,1.75,-1.04,MOM_REV
2011-04-01,2011-04-04,COTTON,1.75,0.0,MOM_REV
2011-03-21,2011-04-11,RUSSELL2000,1.25,3.2,TRAIL
2011-03-10,2011-04-12,XLE,1.0,2.92,PULLBACK
2011-03-15,2011-04-12,CRUDE,1.0,9.33,PULLBACK
2011-03-21,2011-04-12,DOW,1.75,3.3,TRAIL
2011-03-24,2011-04-12,SP500,1.25,0.43,TRAIL
2011-03-25,2011-04-12,NASDAQ,1.25,0.08,TRAIL
2011-03-30,2011-04-12,HANGSENG,1.25,2.8,TRAIL
2011-03-30,2011-04-12,XLK,1.25,-2.06,TRAIL
2011-03-31,2011-04-12,SOYBEANS,1.0,-5.71,STOP
2011-04-04,2011-04-13,WHEAT,1.0,-4.72,STOP
2011-04-11,2011-04-13,COPPER,1.5,-5.56,TRAIL
2011-04-01,2011-04-18,DAX,1.25,-2.66,TRAIL
2011-04-13,2011-04-18,FTSE,1.0,-2.33,TRAIL
2011-04-12,2011-04-19,COTTON,1.0,-4.96,STOP
2011-03-15,2011-04-26,SILVER,1.5,48.11,TRAIL
2011-04-18,2011-04-27,WHEAT,1.25,0.32,PULLBACK
2011-04-12,2011-04-28,CORN,1.0,-3.92,PULLBACK
2011-04-12,2011-05-03,RUSSELL2000,1.5,3.92,TRAIL
2011-04-20,2011-05-03,XLE,1.5,-2.29,TRAIL
2011-04-12,2011-05-04,HANGSENG,1.0,-2.76,TRAIL
2011-04-13,2011-05-04,NASDAQ,1.75,4.23,TRAIL
2011-04-20,2011-05-04,DAX,1.5,2.58,TRAIL
2011-04-28,2011-05-04,PLATINUM,1.25,-1.26,TRAIL
2011-03-29,2011-05-05,GOLD,1.0,4.58,TRAIL
2011-04-12,2011-05-05,DOW,2.0,5.23,TRAIL
2011-04-12,2011-05-05,CRUDE,1.0,-6.07,STOP
2011-04-12,2011-05-05,COFFEE,1.0,5.0,PULLBACK
2011-04-26,2011-05-05,SOYBEANS,1.0,-4.56,STOP
2011-04-27,2011-05-05,FTSE,1.25,-3.05,TRAIL
2011-05-03,2011-05-05,NATGAS,1.5,-13.14,STOP
2011-05-04,2011-05-05,PLATINUM,1.25,-3.29,TRAIL
2011-05-04,2011-05-05,SILVER,1.5,-12.01,STOP
2011-04-12,2011-05-06,GBPUSD,1.25,0.31,TRAIL
2011-02-16,2011-05-09,EURUSD,1.0,6.33,TRAIL
2011-05-05,2011-05-11,COFFEE,1.0,-5.22,STOP
2011-05-09,2011-05-11,WHEAT,1.0,-4.15,STOP
2011-05-03,2011-05-16,RUSSELL2000,1.0,-2.47,TRAIL
2011-05-04,2011-05-16,SP500,1.5,-1.99,TRAIL
2011-05-05,2011-05-16,DOW,2.0,-0.57,TRAIL
2011-05-05,2011-05-16,NASDAQ,1.25,-1.44,TRAIL
2011-05-05,2011-05-16,XLK,1.25,-1.66,TRAIL
2011-05-09,2011-05-16,EURUSD,1.25,-2.4,TRAIL
2011-05-10,2011-05-16,GBPUSD,1.25,-1.8,TRAIL
2011-05-04,2011-05-17,DAX,1.5,-2.39,TRAIL
2011-05-05,2011-05-19,NATGAS,1.0,-3.92,PULLBACK
2011-05-16,2011-05-23,DOW,2.0,-2.66,TRAIL
2011-05-16,2011-05-23,SP500,1.75,-1.59,TRAIL
2011-05-16,2011-05-23,XLK,1.75,-1.88,TRAIL
2011-05-17,2011-05-23,DAX,1.25,-2.33,TRAIL
2011-05-18,2011-05-23,RUSSELL2000,1.25,-2.91,TRAIL
2011-05-17,2011-05-24,WHEAT,1.25,2.58,MOM_REV
2011-05-24,2011-06-01,WHEAT,1.0,-2.63,PULLBACK
2011-03-21,2011-06-02,XLV,1.0,10.2,TRAIL
2011-05-27,2011-06-02,DOW,1.0,-1.55,TRAIL
2011-05-16,2011-06-03,NASDAQ,1.0,-1.78,TRAIL
2011-05-27,2011-06-03,RUSSELL2000,1.0,-3.36,TRAIL
2011-05-27,2011-06-03,SP500,1.0,-2.32,TRAIL
2011-05-27,2011-06-03,XLK,1.0,-2.15,TRAIL
2011-05-31,2011-06-06,DAX,1.0,-2.87,MOM_REV
2011-06-02,2011-06-06,XLV,1.75,-2.71,TRAIL
2011-06-02,2011-06-07,WHEAT,1.0,-4.68,STOP
2011-05-20,2011-06-08,FTSE,1.0,-2.35,TRAIL
2011-06-06,2011-06-10,XLV,1.75,-0.85,TRAIL
2011-05-27,2011-06-13,PLATINUM,1.0,0.38,TRAIL
2011-06-01,2011-06-13,EURUSD,1.25,-0.83,TRAIL
2011-05-23,2011-06-14,NATGAS,1.0,5.41,PULLBACK
2011-05-17,2011-06-15,CORN,1.0,0.76,PULLBACK
2011-06-13,2011-06-15,PLATINUM,2.0,-3.61,TRAIL
2011-05-18,2011-06-16,SOYBEANS,1.0,-2.1,TRAIL
2011-05-27,2011-06-17,GBPUSD,1.0,-1.37,TRAIL
2011-06-14,2011-06-17,NATGAS,1.0,-5.59,STOP
2011-05-05,2011-06-24,GOLD,1.0,1.32,TRAIL
2011-06-13,2011-06-24,XLV,1.75,-0.65,TRAIL
2011-06-21,2011-06-28,TNOTE10,1.0,-1.53,TRAIL
2011-06-23,2011-07-06,COTTON,1.0,-5.56,STOP
2011-06-21,2011-07-11,DAX,1.0,-0.76,TRAIL
2011-06-28,2011-07-11,XLV,1.75,-0.3,TRAIL
2011-06-15,2011-07-12,EURUSD,1.0,-2.83,TRAIL
2011-06-30,2011-07-12,DOW,1.25,0.33,TRAIL
2011-06-30,2011-07-12,RUSSELL2000,1.0,0.28,TRAIL
2011-06-30,2011-07-12,SP500,1.0,-0.53,TRAIL
2011-06-30,2011-07-12,NASDAQ,1.0,0.3,TRAIL
2011-07-01,2011-07-12,FTSE,1.0,-2.02,TRAIL
2011-07-01,2011-07-14,XLK,1.0,-1.84,TRAIL
2011-07-13,2011-07-14,CORN,1.25,-1.76,MOM_REV
2011-07-12,2011-07-18,RUSSELL2000,1.25,-2.08,TRAIL
2011-07-14,2011-07-21,CORN,1.0,-5.2,STOP
2011-07-12,2011-07-26,DOW,1.75,0.77,TRAIL
2011-07-13,2011-07-26,XLV,2.0,-2.77,TRAIL
2011-07-13,2011-07-27,SP500,1.0,-0.97,TRAIL
2011-07-19,2011-07-27,RUSSELL2000,1.0,-4.08,STOP
2011-07-18,2011-07-28,NATGAS,1.0,-6.64,STOP
2011-06-30,2011-07-29,XLE,1.0,1.46,TRAIL
2011-07-12,2011-07-29,NASDAQ,1.0,-0.92,TRAIL
2011-07-15,2011-07-29,XLK,1.0,-0.42,TRAIL
2011-07-19,2011-07-29,PLATINUM,1.25,0.7,TRAIL
2011-07-21,2011-08-01,CRUDE,1.0,-4.28,STOP
2011-07-26,2011-08-01,DAX,1.0,-5.38,STOP
2011-07-13,2011-08-02,FTSE,1.0,-3.18,TRAIL
2011-07-29,2011-08-02,XLE,1.25,-3.66,TRAIL
2011-07-26,2011-08-03,EURUSD,1.25,-1.72,TRAIL
2011-07-27,2011-08-03,COPPER,1.5,-4.07,TRAIL
2011-07-13,2011-08-04,SOYBEANS,1.0,-3.44,TRAIL
2011-07-13,2011-08-04,SILVER,1.0,3.33,PULLBACK
2011-07-29,2011-08-04,PLATINUM,1.0,-3.13,TRAIL
2011-07-29,2011-08-04,XLK,1.0,-5.15,STOP
2011-08-03,2011-08-05,COPPER,1.0,-4.79,STOP
2011-08-02,2011-08-08,CORN,1.0,-5.06,STOP
2011-07-06,2011-08-24,GOLD,1.0,14.74,PULLBACK
2011-08-04,2011-08-24,SILVER,1.0,-0.66,PULLBACK
2011-08-10,2011-08-24,PLATINUM,1.0,3.08,TRAIL
2011-08-11,2011-09-01,CORN,1.0,3.74,TRAIL
2011-08-18,2011-09-01,GBPUSD,1.25,-2.19,TRAIL
2011-08-04,2011-09-02,EURUSD,1.25,-0.79,TRAIL
2011-08-18,2011-09-02,SUGAR,1.0,0.21,PULLBACK
2011-08-29,2011-09-06,SOYBEANS,1.5,-2.56,TRAIL
2011-08-29,2011-09-07,PLATINUM,1.0,0.2,TRAIL
2011-08-16,2011-09-09,COFFEE,1.0,7.83,PULLBACK
2011-08-24,2011-09-12,SILVER,1.0,2.57,PULLBACK
2011-09-07,2011-09-12,PLATINUM,1.0,-1.06,TRAIL
2011-09-01,2011-09-13,CORN,1.0,-2.68,PULLBACK
2011-08-24,2011-09-15,GOLD,1.0,1.39,PULLBACK
2011-09-06,2011-09-15,SOYBEANS,1.0,-3.87,TRAIL
2011-09-09,2011-09-15,COFFEE,1.25,-3.64,TRAIL
2011-09-12,2011-09-15,SILVER,1.5,-2.66,TRAIL
2011-09-13,2011-09-15,PLATINUM,1.25,-2.27,TRAIL
2011-09-02,2011-09-16,SUGAR,1.0,-5.69,STOP
2011-09-16,2011-09-19,PLATINUM,1.25,-2.89,TRAIL
2011-09-16,2011-09-19,SILVER,1.5,-6.15,STOP
2011-09-15,2011-09-21,COFFEE,1.25,-5.41,STOP
2011-09-13,2011-09-22,CORN,1.0,-8.35,STOP
2011-09-15,2011-09-22,GOLD,1.25,-2.76,TRAIL
2011-09-21,2011-09-22,SILVER,1.25,-12.01,STOP
2011-07-11,2011-09-27,TBOND,1.0,11.57,TRAIL
2011-07-29,2011-09-27,TNOTE10,1.0,3.08,TRAIL
2011-09-27,2011-10-07,TNOTE10,1.0,-0.52,TRAIL
2011-09-27,2011-10-10,TBOND,1.0,-1.49,TRAIL
2011-10-11,2011-10-21,TBOND,1.25,-1.23,MOM_REV
2011-10-27,2011-11-17,GOLD,1.0,-1.54,TRAIL
2011-11-17,2011-11-21,GOLD,1.25,-3.02,TRAIL
2011-11-01,2011-11-30,TBOND,1.0,-0.26,TRAIL
2011-11-28,2011-12-12,GOLD,1.0,-2.72,TRAIL
2011-12-06,2011-12-19,XLK,1.0,-4.5,STOP
2011-11-01,2011-12-21,TNOTE10,1.0,0.13,TRAIL
2011-11-30,2011-12-21,TBOND,1.5,1.72,TRAIL
2011-12-21,2012-01-04,TBOND,1.25,-0.74,TRAIL
2012-01-04,2012-01-19,TBOND,1.25,0.36,TRAIL
2011-12-21,2012-01-20,TNOTE10,1.25,-0.15,TRAIL
2011-10-20,2012-01-25,DXY,1.0,3.38,TRAIL
2011-12-23,2012-02-01,CRUDE,1.0,-2.08,PULLBACK
2012-01-27,2012-02-03,TBOND,1.25,-0.9,TRAIL
2012-01-23,2012-02-06,GOLD,2.0,5.34,TRAIL
2012-01-25,2012-02-07,TNOTE10,1.25,0.37,TRAIL
2012-02-14,2012-02-21,TBOND,1.75,-2.48,TRAIL
2012-02-06,2012-02-29,GOLD,1.25,-0.94,TRAIL
2012-02-27,2012-03-01,TBOND,1.25,-1.79,TRAIL
2012-02-08,2012-03-02,RUSSELL2000,1.0,-3.14,TRAIL
2012-01-03,2012-03-06,DOW,1.0,2.92,TRAIL
2012-01-03,2012-03-06,XLV,1.75,3.09,TRAIL
2012-01-31,2012-03-06,SP500,1.0,2.36,TRAIL
2012-02-03,2012-03-06,NASDAQ,1.25,0.2,TRAIL
2012-02-07,2012-03-06,FTSE,1.0,-2.11,TRAIL
2012-02-08,2012-03-06,XLE,1.0,-0.98,TRAIL
2012-02-16,2012-03-06,XLF,1.25,-2.13,TRAIL
2012-02-22,2012-03-06,DAX,1.25,-3.85,TRAIL
2012-03-02,2012-03-06,RUSSELL2000,1.0,-1.91,MOM_REV
2012-03-06,2012-03-19,DXY,1.25,-0.64,TRAIL
2012-03-06,2012-03-22,XLE,1.0,-1.77,TRAIL
2012-03-09,2012-03-23,HANGSENG,1.0,-1.98,TRAIL
2012-03-07,2012-03-28,FTSE,1.0,0.3,TRAIL
2012-02-09,2012-03-29,CRUDE,1.0,2.94,PULLBACK
2012-03-06,2012-03-29,DAX,1.0,3.65,TRAIL
2012-03-27,2012-03-30,HANGSENG,1.0,-2.33,MOM_REV
2012-03-07,2012-04-03,USDJPY,1.0,1.09,TRAIL
2012-03-12,2012-04-04,NIKKEI,1.0,-0.71,TRAIL
2012-03-29,2012-04-04,DAX,1.0,-1.32,TRAIL
2012-04-02,2012-04-04,FTSE,1.0,-2.91,TRAIL
2012-04-03,2012-04-04,PLATINUM,1.0,-3.7,TRAIL
2012-03-07,2012-04-05,RUSSELL2000,1.0,2.79,TRAIL
2012-03-06,2012-04-09,DOW,1.0,1.34,TRAIL
2012-03-06,2012-04-09,XLF,1.0,6.22,TRAIL
2012-03-06,2012-04-09,XLV,1.75,7.18,TRAIL
2012-03-06,2012-04-09,SP500,1.0,2.89,TRAIL
2012-03-19,2012-04-09,COPPER,1.0,-4.86,STOP
2012-04-04,2012-04-09,NIKKEI,1.0,-2.79,TRAIL
2011-12-23,2012-04-10,XLK,1.0,15.94,TRAIL
2012-03-06,2012-04-10,NASDAQ,1.0,2.78,TRAIL
2012-04-02,2012-04-10,CRUDE,1.0,-4.0,STOP
2012-04-09,2012-04-10,SP500,1.25,-2.14,TRAIL
2012-04-10,2012-04-16,XLK,1.5,-1.22,TRAIL
2012-04-03,2012-04-17,USDJPY,1.0,-1.42,TRAIL
2012-04-20,2012-05-01,USDJPY,1.0,-2.07,TRAIL
2012-05-01,2012-05-03,CRUDE,1.25,-4.26,TRAIL
2012-04-09,2012-05-04,XLF,1.0,-1.31,TRAIL
2012-04-10,2012-05-04,NASDAQ,1.0,-1.17,TRAIL
2012-04-12,2012-05-04,SP500,1.0,-1.33,TRAIL
2012-04-26,2012-05-04,RUSSELL2000,1.0,-3.24,TRAIL
2012-04-16,2012-05-07,XLK,1.0,-1.06,TRAIL
2012-04-17,2012-05-07,DOW,1.0,-0.82,TRAIL
2012-04-19,2012-05-07,HANGSENG,1.0,-2.18,TRAIL
2012-03-26,2012-05-08,SOYBEANS,1.0,4.22,TRAIL
2012-04-09,2012-05-09,XLV,1.0,-0.67,TRAIL
2012-04-19,2012-05-14,GBPUSD,1.0,0.34,TRAIL
2012-05-08,2012-05-14,SOYBEANS,1.0,-3.32,TRAIL
2012-05-15,2012-05-17,GBPUSD,1.25,-1.37,TRAIL
2012-05-10,2012-05-18,XLV,1.0,-2.65,TRAIL
2012-05-15,2012-05-23,SOYBEANS,1.0,-3.57,PULLBACK
2012-04-13,2012-06-06,TNOTE10,1.25,2.52,TRAIL
2012-04-13,2012-06-07,TBOND,1.0,5.39,TRAIL
2012-05-15,2012-06-14,DXY,1.75,1.47,TRAIL
2012-06-06,2012-06-21,TNOTE10,1.25,-0.77,TRAIL
2012-06-19,2012-06-21,XLK,1.25,-2.73,TRAIL
2012-06-14,2012-06-25,XLV,1.75,0.18,TRAIL
2012-06-19,2012-06-25,SP500,1.0,-3.26,TRAIL
2012-06-07,2012-06-29,TBOND,2.0,-1.47,TRAIL
2012-06-14,2012-06-29,DXY,1.25,-0.38,TRAIL
2012-06-29,2012-07-10,XLK,1.25,-1.83,TRAIL
2012-06-15,2012-07-12,DOW,1.0,-1.52,TRAIL
2012-06-19,2012-07-12,RUSSELL2000,1.0,0.41,TRAIL
2012-06-19,2012-07-12,NASDAQ,1.0,-2.17,TRAIL
2012-06-29,2012-07-12,SP500,1.0,-2.01,TRAIL
