Date,Asset_1,Asset_2,Equity,Score_1
2023-12-09,SHV,XLF,12.762260535211714,28.368176319083947
2023-12-10,SHV,XLF,12.80111496820879,26.563905800052375
2023-12-11,SHV,XLF,12.848640362303342,26.563905800052375
2023-12-12,SHV,XLF,12.95450271519934,28.368792623257363
2023-12-13,SHV,XLF,13.022112626501725,29.33744189758616
2023-12-14,SHV,XLF,12.984576524311384,28.910457258163042
2023-12-15,SHV,XLF,12.984576524311384,28.91495084674689
2023-12-16,SHV,XLF,12.984576524311384,27.84784426991563
2023-12-17,SHV,XLF,13.007421562963115,26.946305643022065
2023-12-18,SHV,XLF,13.056256614370717,28.470146527165205
2023-12-19,SHV,XLF,12.94161843649122,28.470146527165205
2023-12-20,SHV,TLT,12.891891219296843,29.418536681867725
2023-12-21,SHV,SOL,13.164830554955865,27.862836622795065
2023-12-22,SHV,SOL,13.808978773479096,27.436930548011826
2023-12-23,SHV,SOL,14.122840808877166,27.436930548011826
2023-12-24,SHV,SOL,14.666563008279027,26.61437774958586
2023-12-25,SHV,SOL,14.15520343551608,26.61437774958586
2023-12-26,SHV,SOL,13.800123483200563,28.032590421499805
2023-12-27,SHV,SOL,13.48735872931305,26.617684984222272
2023-12-28,SHV,SOL,13.767052093424978,25.84027623751291
2023-12-29,SHV,SOL,13.4778567830373,26.18819837268387
2023-12-30,SHV,SOL,13.455408225675676,24.465073288151114
2023-12-31,SHV,SOL,13.985829834674973,22.86926921152838
2024-01-01,SHV,SOL,13.800172099643945,22.86926921152838
2024-01-02,SHV,SOL,13.281935878648136,22.063960752090107
2024-01-03,SHV,SOL,13.721629643748017,22.062918803287822
2024-01-04,SHV,SOL,13.389340611996955,22.564512122404143
2024-01-05,SHV,XLF,13.375951271384958,22.096272579735924
2024-01-06,SHV,XLV,13.362575320113573,20.52043213410705
2024-01-07,SHV,XLV,13.422858238974358,20.52043213410705
2024-01-08,SHV,XLV,13.422511168566848,21.591749413797796
2024-01-09,SHV,XLV,13.454336080316306,22.221439208424613
2024-01-10,SHV,XLV,13.453835939232102,23.360076786142184
2024-01-11,SHV,XLV,13.438951984876665,23.102243964878124
2024-01-12,SHV,NVDA,13.425513032891788,22.918780649673458
2024-01-13,SHV,MSFT,13.412087519858895,21.34678942968932
2024-01-14,SHV,XLV,13.398675432339036,20.747310085458732
2024-01-15,SHV,XLV,13.358627427390838,20.747310085458732
2024-01-16,SHV,NVDA,13.307541652985526,20.747310085458732
2024-01-17,SHV,XLV,13.295088027359274,20.743727973454785
2024-01-18,SHV,NVDA,13.56082961147744,22.121056632368113
2024-01-19,SHV,NVDA,13.56082961147744,22.118126436727255
2024-01-20,SHV,NVDA,13.56082961147744,21.051636417776727
2024-01-21,SHV,NVDA,13.58063736486392,19.938043960004254
2024-01-22,SHV,NVDA,13.605565096424593,21.04923035223826
2024-01-23,SHV,NVDA,13.775361155587216,21.04923035223826
2024-01-24,SHV,NVDA,13.807726311939454,21.708714670656057
2024-01-25,SHV,NVDA,13.742692897194308,21.946007859943208
2024-01-26,SHV,NVDA,13.742692897194308,22.584914283255053
2024-01-27,SHV,NVDA,13.742692897194308,21.679550352468624
2024-01-28,SHV,NVDA,13.904764662288935,20.210488608255574
2024-01-29,SHV,NVDA,13.939786548841859,20.88627132007778
2024-01-30,SHV,NVDA,13.803220848855903,21.582013278840208
2024-01-31,SHV,NVDA,13.976054391371807,23.107751627204102
2024-02-01,SHV,NVDA,14.321516773853995,24.636286901292852
2024-02-02,NVDA,SHV,14.321516773853995,21.3709473960203
2024-02-03,NVDA,SHV,14.321516773853995,20.566202127155393
2024-02-04,SHV,NVDA,14.66548824015645,18.957185923002708
2024-02-05,NVDA,SHV,14.5501940939686,21.13910791054474
2024-02-06,SHV,NVDA,14.75156385508152,20.88876872919451
2024-02-07,SHV,NVDA,14.706718592666995,20.888105483214066
2024-02-08,SHV,NVDA,14.970519491469508,21.862306851119193
2024-02-09,SHV,NVDA,14.970519491469508,21.4051944057563
2024-02-10,SHV,NVDA,14.970519491469508,20.263662925061155
2024-02-11,SHV,NVDA,14.983129974194908,18.886707782148957
2024-02-12,SHV,NVDA,14.969328864814742,19.496498797427737
2024-02-13,SHV,NVDA,15.155924092948046,17.87284910702495
2024-02-14,SHV,NVDA,15.032685373307135,19.366340098463777
2024-02-15,SHV,NVDA,15.028030167005198,20.819048173690618
2024-02-16,SHV,NVDA,15.028030167005198,19.8101226572317
2024-02-17,SHV,NVDA,15.028030167005198,18.526604266699927
2024-02-18,SHV,BTC,14.963546570776947,17.27616841570916
2024-02-19,SHV,NVDA,14.624567125059498,17.27616841570916
2024-02-20,SHV,BTC,14.54833482526961,18.222268702312544
2024-02-21,BTC,SHV,14.47600923451895,18.96434569943953
2024-02-22,SHV,BTC,14.396478842615831,19.25830280035555
2024-02-23,SHV,ETH,14.556163781364504,19.687527312352472
2024-02-24,SHV,ETH,14.848784902802743,18.220361157811315
2024-02-25,ETH,SHV,15.006914766103483,18.331361198559676
2024-02-26,ETH,SHV,15.1629344265031,19.760564314347526
2024-02-27,ETH,BTC,16.196376794353075,21.698110541675675
2024-02-28,ETH,SHV,16.079952744066865,22.17447299145295
2024-02-29,ETH,SHV,16.306058700519564,19.94666699064963
2024-03-01,ETH,SHV,16.275193619156514,24.969563775538305
2024-03-02,ETH,SHV,16.439141330834772,23.718268857003935
2024-03-03,ETH,SHV,16.768202183274163,25.151593517544963
2024-03-04,ETH,SHV,16.595435800494226,28.252636114456205
2024-03-05,ETH,SHV,17.213763001872746,25.862020519675983
2024-03-06,ETH,SHV,17.34110531243224,27.739860582654252
2024-03-07,ETH,SHV,17.381535051904446,26.734731723734463
2024-03-08,ETH,SHV,17.43369203639837,25.4879449861815
2024-03-09,ETH,SHV,17.357495518272707,26.17260580144091
2024-03-10,ETH,SHV,17.772524973987096,23.399498835635594
2024-03-11,ETH,SHV,17.585828694878234,25.4525894747693
2024-03-12,ETH,SHV,17.64447113911314,23.10207139652937
2024-03-13,SHV,ETH,17.37692660804456,23.010169375994426
2024-03-14,SHV,ETH,17.047533426753816,26.86552827960216
2024-03-15,SHV,GLD,17.03048589332706,26.523050809957425
2024-03-16,SHV,SOL,17.960251543867674,25.782356646947466
2024-03-17,SHV,SOL,17.68868116264426,25.782356646947466
2024-03-18,SHV,SOL,16.517271834268115,26.72080477814199
2024-03-19,SHV,XLE,16.491363697539057,27.697781432403076
2024-03-20,SHV,GLD,16.46930145921196,29.611139931458723
2024-03-21,SHV,XLE,16.43730052517508,29.750906105700512
2024-03-22,SHV,XLE,16.43730052517508,30.70700449804164
2024-03-23,SHV,XLE,16.43730052517508,28.8281785609884
2024-03-24,SHV,XLE,16.51379424352931,27.223689159299248
2024-03-25,SHV,XLE,16.451542677114404,27.223689159299248
2024-03-26,SHV,SOL,16.25335067379166,28.828097393289692
2024-03-27,SHV,XLE,16.32562387742633,28.725342873713654
2024-03-28,SHV,XLE,16.32562387742633,28.11392380911383
2024-03-29,SHV,XLE,16.32562387742633,27.251981802560493
2024-03-30,SHV,XLE,16.32562387742633,26.224208492353036
2024-03-31,SHV,XLE,16.387034238120638,24.55517355701205
2024-04-01,SHV,DBA,16.270176617009092,25.53812944953254
2024-04-02,SHV,XLE,16.31026247674789,26.420403185377776
2024-04-03,SHV,XLE,16.310410675499792,26.419811954439137
2024-04-04,SHV,XLE,16.398551363999236,25.327164386382695
2024-04-05,SHV,XLE,16.398551363999236,24.785241434786336
2024-04-06,SHV,XLE,16.398551363999236,23.11242758440985
2024-04-07,SHV,XLE,16.34746230031181,22.400089792235715
2024-04-08,SHV,XLE,16.350722833378846,23.109895815472637
2024-04-09,SHV,XLE,16.375136101281292,23.845175429595855
2024-04-10,SHV,XLE,16.37299189816471,22.202495700054353
2024-04-11,SHV,XLE,16.240531165232436,22.578723602066205
2024-04-12,SHV,DBA,16.224290634067206,22.577196236434318
2024-04-13,SHV,DBA,16.224290634067206,21.032958704480663
2024-04-14,SHV,GLD,16.360503329591754,19.907695848888952
2024-04-15,SHV,GLD,16.37124046259193,20.553995628046582
2024-04-16,SHV,GLD,16.312411512891266,21.215205816376297
2024-04-17,SHV,GLD,16.343968419964984,21.704227872252964
2024-04-18,SHV,GLD,16.37104001947935,22.577447913401155
2024-04-19,SHV,DBA,16.35466897945987,22.26311741835686
2024-04-20,SHV,GLD,16.33831431048041,20.682602870152504
2024-04-21,SHV,GLD,16.137256680972378,19.279036114397815
2024-04-22,SHV,DBA,16.048713696831914,19.908537304406973
2024-04-23,SHV,GLD,16.019204561350794,21.032402715439773
2024-04-24,SHV,DBA,15.893809131931098,22.196817945939564
2024-04-25,SHV,GLD,15.905090064428613,22.504913299564908
2024-04-26,SHV,GLD,15.905090064428613,23.281858813227192
2024-04-27,SHV,UUP,15.889184974364184,22.491233469638786
2024-04-28,SHV,UUP,15.865156167019046,22.491233469638786
2024-04-29,SHV,GLD,15.6920141430145,23.28384840365462
2024-04-30,SHV,UUP,15.670630791769003,24.10206327751021
2024-05-01,SHV,UUP,15.61464715652202,24.825395009154867
2024-05-02,SHV,UUP,15.59432586247668,25.465207287647004
2024-05-03,SHV,AAPL,15.578731536614203,26.028442947989163
2024-05-04,SHV,AAPL,15.578731536614203,26.218920047364236
2024-05-05,SHV,AAPL,15.508501369310862,25.285990593823396
2024-05-06,SHV,AAPL,15.538651635002665,26.219839566063488
2024-05-07,SHV,AAPL,15.55454360023028,27.19405609527209
2024-05-08,SHV,UUP,15.514835223969266,27.810764825251532
2024-05-09,SHV,AAPL,15.447328563587412,28.544680645544403
2024-05-10,SHV,AAPL,15.447328563587412,31.790276668665786
2024-05-11,SHV,XLF,15.431881235023825,30.68734717956282
2024-05-12,SHV,XLV,15.410333302027636,29.532310972938014
2024-05-13,SHV,XLV,15.443798031160537,31.379803379189173
2024-05-14,SHV,XLV,15.560607963275341,32.62774596793686
2024-05-15,SHV,XLV,15.553676758308638,33.56021248205936
2024-05-16,SHV,EEM,15.573387697519399,34.551318638358545
2024-05-17,SHV,EEM,15.573387697519399,34.550437047753064
2024-05-18,SHV,EEM,15.573387697519399,33.66641752224987
2024-05-19,SHV,EEM,15.5463483398669,31.61331393814691
2024-05-20,SHV,EEM,15.498951323691816,33.667131713245475
2024-05-21,SHV,EEM,15.475334644390276,35.10058587420127
2024-05-22,SHV,XLK,15.401183139759285,35.903010291897445
2024-05-23,SHV,NVDA,15.584361820327947,33.27239555645122
2024-05-24,SHV,NVDA,15.584361820327947,32.53480422516394
2024-05-25,SHV,NVDA,15.584361820327947,30.424834767089553
2024-05-26,SHV,NVDA,15.584361820327947,28.699831464878905
2024-05-27,SHV,NVDA,16.127581990084373,28.699831464878905
2024-05-28,SHV,NVDA,16.193730017544983,27.326853304733532
2024-05-29,SHV,NVDA,15.890952096295836,27.327563645370766
2024-05-30,SHV,NVDA,15.831487649815493,28.207127024281327
2024-05-31,SHV,NVDA,15.831487649815493,28.11956923456512
2024-06-01,SHV,NVDA,15.831487649815493,26.863902205110044
2024-06-02,SHV,NVDA,16.22057952672773,25.320915903850615
2024-06-03,SHV,NVDA,16.323397780255302,26.939256275683903
2024-06-04,SHV,NVDA,16.744920569928805,28.575096209489576
2024-06-05,SHV,NVDA,16.64859705077479,28.57517670181689
2024-06-06,SHV,NVDA,16.643296826864304,29.454794921496696
2024-06-07,SHV,NVDA,16.643296826864304,29.704871164558188
2024-06-08,SHV,NVDA,16.643296826864304,27.945709602966854
2024-06-09,SHV,NVDA,16.706900980394078,26.34330141169605
2024-06-10,SHV,NVDA,16.647981521656575,27.947596791198308
2024-06-11,SHV,NVDA,16.946347289894643,28.997357829317174
2024-06-12,SHV,NVDA,17.24557236679428,29.05343963317566
2024-06-13,SHV,NVDA,17.400503642219388,29.05474737529179
2024-06-14,SHV,NVDA,17.400503642219388,28.494575899286684
2024-06-15,SHV,NVDA,17.400503642219388,26.66302490825582
2024-06-16,SHV,NVDA,17.341917634250603,25.198078084320166
2024-06-17,SHV,NVDA,17.64879847051246,26.075468031899472
2024-06-18,SHV,NVDA,17.64879847051246,27.872337349752527
2024-06-19,SHV,NVDA,17.337985453671816,26.350385241457516
2024-06-20,SHV,NVDA,17.062844093283278,26.940944122077155
2024-06-21,SHV,NVDA,17.062844093283278,26.949473947747126
2024-06-22,SHV,SPY,17.045781249189996,26.125902031290032
2024-06-23,SHV,QQQ,16.932573918503202,25.228350979340235
2024-06-24,SHV,SPY,16.94974490732468,26.12480503025905
2024-06-25,SHV,SPY,16.960321092864298,27.66686616686448
2024-06-26,SHV,SPY,16.97599355130192,27.66686616686448
2024-06-27,SHV,SPY,16.94643586146968,31.052318921369398
2024-06-28,SHV,SPY,16.94643586146968,31.435721848744546
2024-06-29,SHV,SPY,16.94643586146968,29.42441852979562
2024-06-30,SHV,MSFT,17.115943603637742,27.590370249209766
2024-07-01,SHV,MSFT,17.165278935152777,28.988845827857673
2024-07-02,SHV,MSFT,17.19546361272763,30.696119223906166
2024-07-03,SHV,MSFT,17.19546361272763,30.891990482228845
2024-07-04,SHV,MSFT,17.325284066610212,29.18224387357228
2024-07-05,SHV,MSFT,17.325284066610212,30.07312467496317
2024-07-06,SHV,MSFT,17.325284066610212,28.153447224304102
2024-07-07,SHV,MSFT,17.303185888420167,26.347944904707667
2024-07-08,SHV,SPY,17.29428908122802,28.15310236884999
2024-07-09,SHV,SPY,17.380638449184765,28.15310236884999
2024-07-10,SHV,SPY,17.308071131565942,27.53898006657739
2024-07-11,SHV,EEM,17.330573756871043,28.451646971277423
2024-07-12,SHV,EEM,17.330573756871043,27.60489439375105
2024-07-13,SHV,EEM,17.330573756871043,26.753550582431412
2024-07-14,SHV,EEM,17.240645296966733,25.213943132005127
2024-07-15,SHV,XLF,17.322320846066823,26.633861745172858
2024-07-16,SHV,XLF,17.388824674722283,27.52443874460049
2024-07-17,SHV,XLF,17.285242774945793,27.521730404728395
2024-07-18,SHV,XLF,17.20209845660832,27.224110977012028
2024-07-19,SHV,IWM,17.18489635815171,28.26503415928001
2024-07-20,SHV,IWM,17.18489635815171,26.82513080428317
2024-07-21,SHV,SOL,16.909714909560392,25.251343506544796
2024-07-22,SHV,IWM,16.984054385340105,26.07733796866407
2024-07-23,SHV,IWM,16.802496640107446,27.527710105570176
2024-07-24,SHV,SOL,16.500337828813038,27.528612917958863
2024-07-25,SHV,IWM,16.624703255490044,26.934240462084492
2024-07-26,SHV,IWM,16.624703255490044,28.083888464113446
2024-07-27,SHV,XLF,16.608078552234552,26.344942040500687
2024-07-28,SHV,IWM,16.50084344543226,24.760570795130068
2024-07-29,SHV,XLF,16.580156183653397,26.121156555192453
2024-07-30,SHV,XLF,16.560110461677393,26.96607338900226
2024-07-31,SHV,IWM,16.27665380423488,26.57975750535453
2024-08-01,SHV,TLT,16.521111647592463,26.850717811746783
2024-08-02,SHV,TLT,16.521111647592463,23.75920330650251
2024-08-03,SHV,TLT,16.521111647592463,23.75920330650251
2024-08-04,SHV,TLT,16.56481951798504,22.173908058211175
2024-08-05,SHV,TLT,16.379555867151183,22.173908058211175
2024-08-06,SHV,TLT,16.32338472432263,22.173908058211175
2024-08-07,SHV,TLT,16.27391814300817,21.853186211334016
2024-08-08,SHV,TLT,16.357114648709803,22.448546401187013
2024-08-09,SHV,TLT,16.357114648709803,23.42766089001573
2024-08-10,SHV,TLT,16.357114648709803,22.040878991092
2024-08-11,SHV,TLT,16.389075239253103,20.54483237883208
2024-08-12,SHV,TLT,16.448135574378426,21.91297700613402
2024-08-13,SHV,TLT,16.49970399670895,23.33400109487925
2024-08-14,SHV,TLT,16.433872926862414,22.232068837010964
2024-08-15,SHV,TLT,16.46637190854048,22.230020399373004
2024-08-16,SHV,TLT,16.46637190854048,23.240742014876904
2024-08-17,SHV,TLT,16.46637190854048,22.17452186417279
2024-08-18,SHV,TLT,16.505138152271602,20.681897696488736
2024-08-19,SHV,TLT,16.573140032670512,21.277755860436976
2024-08-20,SHV,TLT,16.57967832461504,22.682531772969007
2024-08-21,SHV,TLT,16.498895245152287,23.16139810889681
2024-08-22,SHV,TLT,16.556643425510842,23.16220336671952
2024-08-23,SHV,TLT,16.556643425510842,24.167153456276825
2024-08-24,SHV,TLT,16.556643425510842,23.530286545359452
2024-08-25,SHV,TLT,16.53635626827731,22.039470140414785
2024-08-26,SHV,TLT,16.52353069585368,22.672945270479655
2024-08-27,SHV,GLD,16.450505625955063,23.81969705559524
2024-08-28,SHV,DBA,16.41502144249113,23.821530002437132
2024-08-29,SHV,GLD,16.343144661395648,23.81925334925121
2024-08-30,SHV,XLV,16.326801516734253,24.815067159160126
2024-08-31,SHV,DBA,16.31047471521752,23.368419038219116
2024-09-01,SHV,XLF,16.2941642405023,26.12041348691146
2024-09-02,SHV,XLF,16.23619410335541,26.12041348691146
2024-09-03,SHV,XLF,16.2473439486485,27.924249637893485
2024-09-04,SHV,XLF,16.159450980154535,29.847040687965688
2024-09-05,SHV,XLF,16.044481069273704,31.622302815139083
2024-09-06,SHV,XLF,16.044481069273704,31.340800249717205
2024-09-07,SHV,TLT,16.028436588204432,30.302289350009385
2024-09-08,SHV,XLF,16.131713886514042,28.403844257539916
2024-09-09,SHV,XLF,16.052098257387392,28.403844257539916
2024-09-10,SHV,XLV,16.011637328028716,30.30204583341662
2024-09-11,SHV,XLV,16.04195902014193,27.15169262971835
2024-09-12,SHV,XLV,16.062793047830077,26.85143158162336
2024-09-13,SHV,GLD,16.046730254782247,27.925160302051168
2024-09-14,SHV,DBA,16.030683524527465,27.083848637943873
2024-09-15,SHV,DBA,16.08131734118446,25.489930595229623
2024-09-16,SHV,DBA,16.1232968883786,27.266514865223616
2024-09-17,SHV,DBA,16.18002437655727,28.133859962664694
2024-09-18,SHV,DBA,16.17833335629129,29.149713138647066
2024-09-19,SHV,DBA,16.128340198018428,28.80426967507368
2024-09-20,SHV,XLF,16.11221185782041,29.062153684151582
2024-09-21,SHV,GLD,16.09609964596259,27.624284607819693
2024-09-22,SHV,GLD,16.11317206840616,25.95157695600338
2024-09-23,SHV,GLD,16.226444305140994,27.33792686324709
2024-09-24,SHV,GLD,16.216701632123222,28.19359073971429
2024-09-25,SHV,GLD,16.258680961036735,28.80438240176789
2024-09-26,SHV,GLD,16.19710875620922,28.193941447747363
2024-09-27,SHV,GLD,16.19710875620922,28.612988728181865
2024-09-28,SHV,DBA,16.180911647453012,27.762148900219167
2024-09-29,SHV,GLD,16.10007687037096,25.95190106621453
2024-09-30,SHV,GLD,16.186284734675127,25.95190106621453
2024-10-01,SHV,GLD,16.18793239485049,27.504445412202227
2024-10-02,SHV,GLD,16.18233132258575,27.504445412202227
2024-10-03,SHV,GLD,16.169118871301645,25.717522852646056
2024-10-04,SHV,GLD,16.169118871301645,25.800983715494354
2024-10-05,SHV,EEM,16.152949752430345,24.48924836409441
2024-10-06,SHV,SPY,16.063122859635374,22.95640573641846
2024-10-07,SHV,EEM,15.851026918017212,22.020446674698547
2024-10-08,SHV,NVDA,15.821594779418328,23.558577637976054
2024-10-09,SHV,SPY,15.792660296540697,24.311887854734827
2024-10-10,SHV,NVDA,15.779859509454898,23.41203544921611
2024-10-11,SHV,XLE,15.764079649945444,25.958701482899823
2024-10-12,SHV,XLE,15.764079649945444,24.62085344172878
2024-10-13,SHV,XLE,15.761396909134811,23.586734847980352
2024-10-14,SHV,UUP,15.751794117224634,24.403087255623014
2024-10-15,SHV,UUP,15.774993590240962,25.24919566119278
2024-10-16,SHV,UUP,15.799455491387093,25.025562840952595
2024-10-17,SHV,UUP,15.781323449095138,24.158612029416187
2024-10-18,SHV,NVDA,15.765542125646043,23.855126043881405
2024-10-19,SHV,UUP,15.749776583520397,22.52383444305054
2024-10-20,SHV,UUP,15.785753887353533,21.232156577547627
2024-10-21,SHV,UUP,15.793873869346065,22.042251486602815
2024-10-22,SHV,UUP,15.820927311208285,22.042251486602815
2024-10-23,SHV,UUP,15.7926525670666,20.715419866178365
2024-10-24,SHV,UUP,15.822571989579448,21.23328012678175
2024-10-25,SHV,UUP,15.822571989579448,21.471054930464774
2024-10-26,SHV,UUP,15.822571989579448,20.709714233774083
2024-10-27,SHV,UUP,15.824721680384,19.183578465116952
2024-10-28,SHV,UUP,15.82742353088645,20.699926204906607
2024-10-29,SHV,UUP,15.810659653385354,20.699926204906607
2024-10-30,SHV,UUP,15.806678846884672,22.257036008179632
2024-10-31,SHV,UUP,15.842531152929702,22.11979524705499
2024-11-01,SHV,UUP,15.842531152929702,23.55885639487035
2024-11-02,SHV,UUP,15.842531152929702,23.55885639487035
2024-11-03,SHV,UUP,15.814250991098074,21.957752369075084
2024-11-04,SHV,UUP,15.781767010283282,23.283866988679822
2024-11-05,SHV,UUP,15.909257701161309,23.283866988679822
2024-11-06,SHV,AMZN,16.009097440212827,24.40928721756922
2024-11-07,SHV,SOL,16.14424763183291,24.409554870693434
2024-11-08,SHV,SOL,16.154579272769613,24.469621441802133
2024-11-09,SHV,SOL,16.574948238801937,23.699140262814144
2024-11-10,SHV,SOL,17.047486352119908,22.251358782223495
2024-11-11,SHV,SOL,16.649722328261877,21.277776293637285
2024-11-12,SHV,BTC,16.883100370111094,22.014546085978782
2024-11-13,SHV,BTC,16.573194897801145,22.532310527274685
2024-11-14,SHV,BTC,16.93708200168566,22.532516829813357
2024-11-15,SHV,BTC,16.88988492669492,22.53277611190981
2024-11-16,SHV,SOL,17.72218773021557,22.53277611190981
2024-11-17,SHV,SOL,17.806547275946773,21.17422457269563
2024-11-18,SHV,SOL,17.74516517003622,22.48391752858599
2024-11-19,SHV,BTC,17.920586453818363,23.848714370506492
2024-11-20,SHV,BTC,18.316197247277213,24.403029055426746
2024-11-21,SHV,BTC,18.365345509583943,24.403029055426746
2024-11-22,SHV,BTC,18.252147121431214,26.073775986803703
2024-11-23,SHV,BTC,18.274224569860554,24.64396136514157
2024-11-24,SHV,BTC,17.8180127138028,23.018622235556276
2024-11-25,SHV,BTC,17.711936277383046,24.40148267977713
2024-11-26,SHV,DBA,17.73548358528558,25.276311999950053
2024-11-27,SHV,DBA,17.73548358528558,25.02643589251585
2024-11-28,SHV,DBA,17.696628272807665,25.02643589251585
2024-11-29,SHV,BTC,17.58710378677027,24.642980189978353
2024-11-30,SHV,BTC,17.662844351152685,23.281720876650546
2024-12-01,SHV,BTC,17.535714756395866,21.867252982545015
2024-12-02,SHV,BTC,17.55062069721811,23.042301980524886
2024-12-03,SHV,BTC,17.80348719086004,24.697264396979232
2024-12-04,SHV,ETH,17.717907411891726,23.28907672888574
2024-12-05,SHV,ETH,18.17475942619628,24.950466546634566
2024-12-06,SHV,DBA,18.156584666770087,26.327223437289437
2024-12-07,SHV,DBA,18.156584666770087,24.625719073434443
2024-12-08,SHV,DBA,18.194879798493417,23.992323907060896
2024-12-09,SHV,DBA,18.268031799502022,25.477387891536587
2024-12-10,SHV,DBA,18.23988110404486,25.477387891536587
2024-12-11,SHV,DBA,18.230755927367138,28.490287887352817
2024-12-12,SHV,AAPL,18.221246412465604,28.490401560176164
2024-12-13,SHV,AAPL,18.221246412465604,28.695544531588933
2024-12-14,SHV,AAPL,18.221246412465604,27.65299973587392
2024-12-15,SHV,AAPL,18.3305697705616,26.061932205569278
2024-12-16,SHV,AAPL,18.419652441000995,27.877183940307052
2024-12-17,SHV,AAPL,18.223786026309895,27.877183940307052
2024-12-18,SHV,DBA,18.04450522851163,27.735799365598194
2024-12-19,SHV,AAPL,18.19850974049292,27.971238108718502
2024-12-20,SHV,AAPL,18.19850974049292,28.218478135594363
2024-12-21,SHV,AAPL,18.19850974049292,28.218478135594363
2024-12-22,SHV,AAPL,18.227225764838476,26.519695533535607
2024-12-23,SHV,AAPL,18.334318712333324,27.515142455613553
2024-12-24,SHV,AAPL,18.334318712333324,29.419393673508363
2024-12-25,SHV,AAPL,18.365097583586323,27.739894858606643
2024-12-26,SHV,AAPL,18.246003372821956,28.36859919074144
2024-12-27,SHV,AAPL,18.246003372821956,28.610187892119523
2024-12-28,SHV,AAPL,18.246003372821956,28.610187892119523
2024-12-29,SHV,AAPL,18.127489366503138,27.542057141867943
2024-12-30,SHV,UUP,18.15037053402936,29.445403784621
2024-12-31,SHV,UUP,18.15037053402936,30.595515047136413
2025-01-01,SHV,UUP,18.22913709775476,28.998804969507447
2025-01-02,SHV,UUP,18.20397337918694,28.822322762240333
2025-01-03,SHV,USO,18.185769405807754,30.80909533580628
2025-01-04,SHV,UUP,18.167583636401947,28.822172213563757
2025-01-05,SHV,USO,18.07885618311177,28.27721334895772
2025-01-06,SHV,USO,18.182232898077498,30.13725069082607
2025-01-07,SHV,USO,18.081053070704943,32.13278186365254
2025-01-08,SHV,USO,18.081053070704943,30.136496674626997
2025-01-09,SHV,USO,18.474142121819245,30.136496674626997
2025-01-10,SHV,USO,18.474142121819245,30.176347393163795
2025-01-11,SHV,USO,18.474142121819245,28.955680267830836
2025-01-12,SHV,USO,18.657947959186984,27.116623735952167
2025-01-13,SHV,USO,18.595260159521185,28.894475653112675
2025-01-14,SHV,USO,18.900909959964366,30.133441332650943
2025-01-15,SHV,USO,18.744895477592564,30.130528055151267
2025-01-16,SHV,USO,18.701682508860753,31.468898794162147
2025-01-17,SHV,XLE,18.68298082635189,29.958874482143095
2025-01-18,SHV,XLE,18.68298082635189,28.037546426828637
2025-01-19,SHV,XLE,18.68298082635189,26.229488710441455
2025-01-20,SHV,XLE,18.636952957568365,26.229488710441455
2025-01-21,SHV,XLE,18.46748845915222,27.926713551428843
2025-01-22,SHV,XLE,18.511418044225294,26.818481046814796
2025-01-23,SHV,XLE,18.425425754282546,26.71915251972036
2025-01-24,SHV,XLE,18.425425754282546,28.174546321305648
2025-01-25,SHV,XLE,18.425425754282546,26.4919703494435
2025-01-26,SHV,GLD,18.31290769627702,24.751513413338024
2025-01-27,SHV,DBA,18.37577842707822,26.349382249776845
2025-01-28,SHV,DBA,18.496626974966656,27.420686696436277
2025-01-29,SHV,DBA,18.431215799441702,26.718795464518873
2025-01-30,SHV,GLD,18.434314954049434,26.718053595755137
2025-01-31,SHV,GLD,18.434314954049434,28.171624813767565
2025-02-01,SHV,XLV,18.415880639095384,26.489620698184638
2025-02-02,SHV,GLD,18.44764516354235,24.74941538328105
2025-02-03,SHV,GLD,18.53932359134523,25.985048002272045
2025-02-04,SHV,GLD,18.597725082237435,27.05298173597929
2025-02-05,SHV,GLD,18.574770799413724,26.458148888993016
2025-02-06,SHV,GLD,18.593867846595693,26.45944480787859
2025-02-07,SHV,GLD,18.593867846595693,28.280413322770745
2025-02-08,SHV,GLD,18.593867846595693,28.280413322770745
2025-02-09,SHV,XLF,18.502634230066263,26.46014570747633
2025-02-10,SHV,GLD,18.450383247892503,27.561077996734728
2025-02-11,SHV,XLF,18.399747539208985,27.561077996734728
2025-02-12,SHV,GLD,18.474494823440498,25.877342533663533
2025-02-13,SHV,GLD,18.34131171132308,26.581780979888705
2025-02-14,SHV,EFA,18.322970399611755,25.88316839762056
2025-02-15,SHV,DBA,18.304647429212142,24.94849588231395
2025-02-16,SHV,DBA,18.304647429212142,23.987555427771884
2025-02-17,SHV,DBA,18.37287498752149,23.987555427771884
2025-02-18,SHV,DBA,18.323581984742894,23.987555427771884
2025-02-19,SHV,GLD,18.31081859566546,25.694659183891957
2025-02-20,SHV,GLD,18.3056916448221,25.117332297865037
2025-02-21,SHV,GLD,18.3056916448221,26.65025410772085
2025-02-22,SHV,GLD,18.3056916448221,25.09256278321054
2025-02-23,SHV,GLD,18.35704656241919,23.593047716163166
2025-02-24,SHV,GLD,18.23765974169107,25.11540517001209
2025-02-25,SHV,AAPL,17.973093843159543,26.715611290668626
2025-02-26,SHV,GLD,17.81911702199231,25.11502734616039
2025-02-27,SHV,TLT,17.913697507413964,25.117410531959496
2025-02-28,SHV,TLT,17.913697507413964,25.672873105741076
