date,ticker,price,mom_12m,pct_from_high,rsi,fwd_6m,year,quarter,put_return
2021-10-01,TLRY,111.5,1.266260127458958,-0.82553590320861,39.285713204451085,-0.32914795469275504,2021,2021Q4,1.7428996224396254
2021-10-01,SNDL,6.699999809265137,1.5769230980844902,-0.7728813623977919,36.861312471307116,0.04477614914555761,2021,2021Q4,-0.8
2021-10-01,GREE,250.89999389648438,1.8380490225479558,-0.857278655904582,3.6049446712779343,-0.540852930447774,2021,2021Q4,3.5071077537314506
2021-10-01,FCEL,192.89999389648438,2.0619046650235613,-0.7700286162330088,57.068060782365066,-0.10730947435566218,2021,2021Q4,-0.10575438036948179
2021-10-04,PACB,24.350000381469727,1.0794193255462146,-0.5239491758538843,32.69755046894616,-0.5716632385306664,2021,2021Q4,3.7638603210888864
2021-10-04,GME,42.84000015258789,17.24920067571733,-0.5068919001040466,25.213362620952523,-0.0036764990696109834,2021,2021Q4,-0.9693625077532418
2021-10-07,LCID,243.8000030517578,1.5108136651179755,-0.580017221271735,55.74433576054267,-0.08449551208226325,2021,2021Q4,-0.2958707326478063
2021-10-08,STEM,442.6000061035156,1.281443330430493,-0.5571342852798035,41.03194622109516,-0.5372797102857269,2021,2021Q4,3.477330919047724
2021-11-05,MRNA,236.99000549316406,2.3154727806846966,-0.5108262536461945,24.784827306243514,-0.4269800417567612,2021,2021Q4,2.5581670146396767
2021-11-05,BNTX,213.80807495117188,1.3547824660696408,-0.5155960289740941,37.70400684847141,-0.352289438447813,2021,2021Q4,1.9357453203984418
2021-11-16,CLSK,18.399999618530273,1.0627802086493983,-0.5444416960489974,53.34713363932524,-0.6874999935212341,2021,2021Q4,4.729166612676951
2021-12-01,AMC,285.70001220703125,5.8843376435429215,-0.5432453841614209,25.892855115487706,-0.5344767437264857,2021,2021Q4,3.453972864387381
2021-12-03,ASAN,66.9800033569336,1.4652191081653405,-0.5305578441601442,14.261108825100479,-0.6715437608630306,2021,2021Q4,4.596198007191922
2021-12-13,MARA,36.84000015258789,6.755789505807977,-0.5158364840892674,30.564883931270217,-0.8116178059588595,2021,2021Q4,5.763481716323829
2021-12-16,UPST,140.63999938964844,3.772310915050366,-0.6393846169496193,25.27859169333307,-0.7501422103089481,2021,2021Q4,5.251185085907902
2021-12-16,WULF,16.229999542236328,1.9289166181336044,-0.5500364552585997,17.319393193046224,-0.8718422684921745,2021,2021Q4,6.265352237434787
2021-12-17,HUT,39.0,2.957382223393792,-0.5094339622641509,17.898835226069522,-0.7897435946342273,2021,2021Q4,5.581196621951894
2022-01-03,UPST,144.66000366210938,2.288474611105113,-0.629076913686899,46.96682665981684,-0.7712567446778302,2022,2022Q1,5.427139538981919
2022-01-03,HUT,38.849998474121094,1.5483764359304448,-0.5113207739104265,45.77777581862529,-0.8223938129633728,2022,2022Q1,5.853281774694773
2022-01-03,MARA,32.88999938964844,1.9872841694744188,-0.5677487058404527,41.49073337364433,-0.828215256910413,2022,2022Q1,5.901793807586775
2022-01-03,MRNA,235.0500030517578,1.1037321756884326,-0.5148306345913884,33.23348262920487,-0.3211657286238845,2022,2022Q1,1.6763810718657042
2022-01-04,AMC,254.89999389648438,11.87373756153367,-0.5924860209488659,53.57917460407126,-0.43193406622613917,2022,2022Q1,2.5994505518844933
2022-01-04,ASAN,68.8499984741211,1.4115586799998021,-0.5174516259573104,54.930989900676224,-0.7039941958978124,2022,2022Q1,4.8666182991484375
2022-01-04,GME,37.227500915527344,7.572826509355616,-0.5714943469900611,51.12380428708129,-0.09260632735066399,2022,2022Q1,-0.22828060541113343
2022-01-05,BNTX,208.6661834716797,1.3193284992884782,-0.5272455078434918,17.73891007286541,-0.18467859979859813,2022,2022Q1,0.5389883316549845
2022-04-07,AMC,197.3000030517578,1.094479930399186,-0.6845723372473896,58.05658189706867,-0.6690319207211182,2022,2022Q2,4.575266006009318
2023-05-26,GOTU,2.490000009536743,1.1465517941255512,-0.5266159883673496,38.333332450301654,-0.020080302058146038,2023,2023Q2,-0.8326641495154496
2023-09-22,GOTU,2.5899999141693115,1.0887095921369552,-0.5076046004811885,32.32321675462069,1.6332047867456203,2023,2023Q3,-1.0
2023-10-02,CIFR,2.5399999618530273,1.0819671330225162,-0.5124760185690089,38.181820152219416,0.7125984133712651,2023,2023Q4,-1.0
2023-10-03,GOTU,2.569999933242798,1.1239668200164412,-0.5114068780584207,53.6585344578941,1.5875487424532864,2023,2023Q4,-1.0
2023-10-17,BTBT,2.140000104904175,1.0776700624726137,-0.5337690558250592,53.46535424743782,-0.09813090984201878,2023,2023Q4,-0.18224241798317684
2023-11-22,IREN,3.1600000858306885,1.038709795512224,-0.5922580534412015,40.00000298023197,1.4778480098198274,2023,2023Q4,-1.0
2023-12-15,HUT,10.5,1.0,-0.530201350300401,54.13763034000571,0.13904762268066406,2023,2023Q4,-0.95
2023-12-19,GREE,5.090000152587891,1.036000061035156,-0.5198113236405238,50.59760899409871,-0.4577603324707171,2023,2023Q4,2.814669437255976
2024-01-03,UPST,34.810001373291016,1.633131669453026,-0.5171313199943274,48.99446429744808,-0.333524853557164,2024,2024Q1,1.7793737796430333
2024-01-05,WULF,1.9299999475479126,1.3827159776136728,-0.5012919884701511,53.0364368757107,1.6062177961191262,2024,2024Q1,-1.0
2024-01-17,IREN,4.710000038146973,1.5737704522911082,-0.5073221933670358,21.745153927916235,1.1719744075121188,2024,2024Q1,-1.0
2024-01-18,CIFR,2.630000114440918,1.3482143778962135,-0.5009487430816764,11.403506203554556,1.3536120866429395,2024,2024Q1,-1.0
2024-01-19,BTBT,2.5299999713897705,1.0569105139490373,-0.5029469753348726,10.248444744532648,0.5592885287962057,2024,2024Q1,-1.0
2024-03-06,IONQ,9.920000076293945,1.0121704709342594,-0.500503536181999,40.733944151439964,-0.29032258994869575,2024,2024Q1,1.4193549162391315
2024-08-07,CLSK,11.079999923706055,1.172549045273819,-0.5264957220370255,22.08760968364146,0.022563177050670902,2024,2024Q3,-0.8
2024-08-13,SMCI,56.74300003051758,1.2302007727449236,-0.5223934582181365,32.6771083504341,-0.2548860871551063,2024,2024Q3,1.1240507262925525
2024-10-01,CLSK,8.609999656677246,1.2598424635135088,-0.6320512907248488,42.165895377096874,-0.13937280570441257,2024,2024Q4,0.1614400475367715
2024-10-03,MARA,15.470000267028809,1.1191780634010509,-0.5020920367242272,44.88188787168687,-0.2721396228492472,2024,2024Q4,1.2678301904103935
2024-10-09,IREN,7.510000228881836,1.2896342360941455,-0.5003326438917223,47.635137420923165,-0.25033289708978224,2024,2024Q4,1.0861074757481854
2024-10-29,SMCI,49.119998931884766,1.0347970245992673,-0.5865563539190912,57.53085745305645,-0.31372150208678384,2024,2024Q4,1.6143458507231987
2025-01-21,NVAX,8.8100004196167,1.1435523438981958,-0.5798759795854568,54.308948271004134,-0.11010218170579955,2025,2025Q1,-0.08248181911833705
2025-01-27,ASTS,19.15999984741211,5.220779325331138,-0.5036269273363391,31.514227628867317,1.770876856753139,2025,2025Q1,-1.0
2025-02-27,IONQ,24.90999984741211,1.2161922023717304,-0.5122381046354959,9.222342025744453,0.7382577078401293,2025,2025Q1,-1.0
2025-03-07,WULF,3.5999999046325684,1.0809247774231667,-0.5918367313838875,31.700287352807436,1.5555555702727522,2025,2025Q1,-1.0
2025-03-17,SPWR,1.4900000095367432,1.131616605871066,-0.5162337511541627,46.93877699970027,0.05369130362637864,2025,2025Q1,-0.95
2025-04-01,SPWR,1.5099999904632568,1.5124791396144066,-0.5097402506924976,47.36842303394981,0.21192056587623798,2025,2025Q2,-1.0
2025-04-01,IONQ,23.190000534057617,1.3213214279645573,-0.5459173551471971,53.54371661831526,1.7205691547928939,2025,2025Q2,-1.0
2025-04-04,GME,23.489999771118164,1.0641475865461527,-0.5181538508488581,49.971670745222035,0.06641121673659867,2025,2025Q2,-0.95
2025-04-23,UPST,43.97999954223633,1.010973838800179,-0.5045623385672225,45.36448911450002,0.145520727432765,2025,2025Q2,-0.95
2025-05-09,FUBO,2.690000057220459,1.0534352478770734,-0.5073260002881983,44.44444996339282,0.4423791940175905,2025,2025Q2,-1.0
2025-05-30,BTDR,12.859999656677246,1.1047462153295107,-0.5072797138421696,41.44021876452053,0.042768289690372496,2025,2025Q2,-0.8
