Date,Equity,Num_Positions,Gross_Leverage
2021-06-03,1.5101930641706613,6,1.0
2021-06-04,1.533614376821709,6,1.0
2021-06-07,1.5369581311717286,6,1.0
2021-06-08,1.552975399212299,6,1.0
2021-06-09,1.5474954108329928,6,1.0
2021-06-10,1.552948504118097,6,1.0
2021-06-11,1.552683441917646,6,1.0
2021-06-14,1.5307134580202713,6,1.0
2021-06-15,1.512823648407915,6,1.0
2021-06-16,1.5020473898642128,6,1.0
2021-06-17,1.4623287427412142,6,1.0
2021-06-18,1.4689341041391248,6,1.0
2021-06-21,1.4909156388596578,6,1.0
2021-06-22,1.4777788268585497,6,1.0
2021-06-23,1.4877960941937793,6,1.0
2021-06-24,1.4973606358445122,6,1.0
2021-06-25,1.5053729736846369,6,1.0
2021-06-28,1.5172864687033254,6,1.0
2021-06-29,1.5124144979530723,6,1.0
2021-06-30,1.5168350707681042,6,1.0
2021-07-01,1.5156479886042022,6,1.0
2021-07-02,1.5252579228447594,6,1.0
2021-07-06,1.5015595895162148,6,1.0
2021-07-07,1.486740040676288,6,1.0
2021-07-08,1.4861219289215897,6,1.0
2021-07-09,1.4938800360319282,6,1.0
2021-07-12,1.5056629808061461,6,1.0
2021-07-13,1.5011028058631373,6,1.0
2021-07-14,1.4972955016148302,6,1.0
2021-07-15,1.494413562856272,6,1.0
2021-07-16,1.5026898267509805,6,1.0
2021-07-19,1.4743337186371592,6,1.0
2021-07-20,1.5089140845218219,6,1.0
2021-07-21,1.5459606562424857,6,1.0
2021-07-22,1.5839368437475123,6,1.0
2021-07-23,1.590781130882434,6,1.0
2021-07-26,1.622530807745878,6,1.0
2021-07-27,1.603912930321731,6,1.0
2021-07-28,1.6060155132685683,6,1.0
2021-07-29,1.6028833341395312,6,1.0
2021-07-30,1.5823783081819904,6,1.0
2021-08-02,1.5855695995611765,6,1.0
2021-08-03,1.5948464113135425,6,1.0
2021-08-04,1.5897548854092258,6,1.0
2021-08-05,1.6073003925003702,6,1.0
2021-08-06,1.6114129336941891,6,1.0
2021-08-09,1.6014973310043874,6,1.0
2021-08-10,1.6168104220989143,6,1.0
2021-08-11,1.6149150100024339,6,1.0
2021-08-12,1.6225509998503602,6,1.0
2021-08-13,1.6285522845623404,6,1.0
2021-08-16,1.636648785617446,6,1.0
2021-08-17,1.611901041027937,6,1.0
2021-08-18,1.6077348597136698,6,1.0
2021-08-19,1.6016061975160218,6,1.0
2021-08-20,1.6025160373749732,6,1.0
2021-08-23,1.6197908085438688,6,1.0
2021-08-24,1.6149940838584438,6,1.0
2021-08-25,1.617569243158323,6,1.0
2021-08-26,1.6316671253486905,6,1.0
2021-08-27,1.662202456348047,6,1.0
2021-08-30,1.6763648929556016,6,1.0
2021-08-31,1.6696881696154988,6,1.0
2021-09-01,1.684558707179982,6,1.0
2021-09-02,1.6874559438414816,6,1.0
2021-09-03,1.6880463218815076,6,1.0
2021-09-07,1.674416099656752,6,1.0
2021-09-08,1.690102513492509,6,1.0
2021-09-09,1.690608970284483,6,1.0
2021-09-10,1.6778296203612284,6,1.0
2021-09-13,1.6942054415660952,6,1.0
2021-09-14,1.6994398318893738,6,1.0
2021-09-15,1.7223425442191544,6,1.0
2021-09-16,1.7079192898281894,6,1.0
2021-09-17,1.6815277359311667,6,1.0
2021-09-20,1.66425889456375,6,1.0
2021-09-21,1.6595854306706916,6,1.0
2021-09-22,1.6649809599853005,6,1.0
2021-09-23,1.6868294521156022,6,1.0
2021-09-24,1.6966460854972967,6,1.0
2021-09-27,1.7360105354776092,6,1.0
2021-09-28,1.7224962623743718,6,1.0
2021-09-29,1.6984026816003241,6,1.0
2021-09-30,1.7152243812276595,6,1.0
2021-10-01,1.7270380060430124,6,1.0
2021-10-04,1.7429865830136293,6,1.0
2021-10-05,1.774957967814281,6,1.0
2021-10-06,1.7440017872310645,6,1.0
2021-10-07,1.7591340601080725,6,1.0
2021-10-08,1.7588254635873015,6,1.0
2021-10-11,1.7555487758987003,6,1.0
2021-10-12,1.7604231591194008,6,1.0
2021-10-13,1.7534798658498953,6,1.0
2021-10-14,1.76794948578137,6,1.0
2021-10-15,1.7514450215358253,6,1.0
2021-10-18,1.7229755966077998,6,1.0
2021-10-19,1.7342850251613653,6,1.0
2021-10-20,1.7470273496644724,6,1.0
2021-10-21,1.7344863103411705,6,1.0
2021-10-22,1.7388603328833554,6,1.0
2021-10-25,1.7763193520704537,6,1.0
2021-10-26,1.7819729701047797,6,1.0
2021-10-27,1.7811652528080115,6,1.0
2021-10-28,1.778460287981746,6,1.0
2021-10-29,1.7682915100301357,6,1.0
2021-11-01,1.8014812538343028,6,1.0
2021-11-02,1.798332545502536,6,1.0
2021-11-03,1.805605411907555,6,1.0
2021-11-04,1.8015565929902835,6,1.0
2021-11-05,1.8007224256865786,6,1.0
2021-11-08,1.7944100396883682,6,1.0
2021-11-09,1.8064547677221503,6,1.0
2021-11-10,1.804562307877798,6,1.0
2021-11-11,1.8223807707077029,6,1.0
2021-11-12,1.8391609751109261,6,1.0
2021-11-15,1.843946364239234,6,1.0
2021-11-16,1.8437012365348824,6,1.0
2021-11-17,1.872238456772954,6,1.0
2021-11-18,1.8628243240719051,6,1.0
2021-11-19,1.868359741366517,6,1.0
2021-11-22,1.867502991378393,6,1.0
2021-11-23,1.8825768411541686,6,1.0
2021-11-24,1.885169560662448,6,1.0
2021-11-26,1.83975378879629,6,1.0
2021-11-29,1.8331119350680427,6,1.0
2021-11-30,1.7884955125372854,6,1.0
2021-12-01,1.7775479089933204,6,1.0
2021-12-02,1.8003827906723917,6,1.0
2021-12-03,1.8043248181734968,6,1.0
2021-12-06,1.824714716854661,6,1.0
2021-12-07,1.8261423039904456,6,1.0
2021-12-08,1.82228188428243,6,1.0
2021-12-09,1.8081375985834187,6,1.0
2021-12-10,1.8023221516852443,6,1.0
2021-12-13,1.8046942829721675,6,1.0
2021-12-14,1.7992187969712035,6,1.0
2021-12-15,1.8118039281845795,6,1.0
2021-12-16,1.8111462650615058,6,1.0
2021-12-17,1.7968071851001515,6,1.0
2021-12-20,1.7717010780015294,6,1.0
2021-12-21,1.7985604035423906,6,1.0
2021-12-22,1.8184006813987683,6,1.0
2021-12-23,1.820054920004391,6,1.0
2021-12-27,1.8370307914715762,6,1.0
2021-12-28,1.8217415318392893,6,1.0
2021-12-29,1.83794675472065,6,1.0
2021-12-30,1.835015864252701,6,1.0
2021-12-31,1.819350955294507,6,1.0
2022-01-03,1.8256646677056063,6,1.0
2022-01-04,1.857190614511518,6,1.0
2022-01-05,1.8445927714789632,6,1.0
2022-01-06,1.8514939964012795,6,1.0
2022-01-07,1.858553570923843,6,1.0
2022-01-10,1.8489078056366148,6,1.0
2022-01-11,1.8674775758903817,6,1.0
2022-01-12,1.8801130279928953,6,1.0
2022-01-13,1.8593709562500298,6,1.0
2022-01-14,1.8856609977200265,6,1.0
2022-01-18,1.8925185182571684,6,1.0
2022-01-19,1.917926493325887,6,1.0
2022-01-20,1.9051130169003174,6,1.0
2022-01-21,1.8951032325675434,6,1.0
2022-01-24,1.8995893801700228,6,1.0
2022-01-25,1.9158873465429362,6,1.0
2022-01-26,1.9162060153657225,6,1.0
2022-01-27,1.9099168338448491,6,1.0
2022-01-28,1.93426649753546,6,1.0
2022-01-31,1.9424395337821991,6,1.0
2022-02-01,1.9578256172624424,6,1.0
2022-02-02,1.950054770331812,6,1.0
2022-02-03,1.9597953532597103,6,1.0
2022-02-04,1.9699140570501172,6,1.0
2022-02-07,1.9773559940695506,6,1.0
2022-02-08,1.9817901192654472,6,1.0
2022-02-09,2.00735398967627,6,1.0
2022-02-10,1.991267387120575,6,1.0
2022-02-11,1.9936135707759068,6,1.0
2022-02-14,1.9884258018806962,6,1.0
2022-02-15,1.9726933588843714,6,1.0
2022-02-16,1.9804493215886263,6,1.0
2022-02-17,1.984360377341042,6,1.0
2022-02-18,1.9893647618456543,6,1.0
2022-02-22,2.0106157442277452,6,1.0
2022-02-23,2.0215107632894944,6,1.0
2022-02-24,2.0067726690821828,6,1.0
2022-02-25,1.9681078328618746,6,1.0
2022-02-28,2.001170451517394,6,1.0
2022-03-01,2.0630752957170753,6,1.0
2022-03-02,2.0406889493490517,6,1.0
2022-03-03,2.041865203476325,6,1.0
2022-03-04,2.068707337492029,6,1.0
2022-03-07,2.1435955139386556,6,1.0
2022-03-08,2.1323591304497787,6,1.0
2022-03-09,2.0468060382698487,6,1.0
2022-03-10,2.039545617071515,6,1.0
2022-03-11,2.0662935567942595,6,1.0
2022-03-14,2.0263836182575563,6,1.0
2022-03-15,2.0124041340530345,6,1.0
2022-03-16,1.9734883038867614,6,1.0
2022-03-17,2.0291145142506473,6,1.0
2022-03-18,2.037215673911258,6,1.0
2022-03-21,2.107956038665039,6,1.0
2022-03-22,2.1065253207089434,6,1.0
2022-03-23,2.1234960903249873,6,1.0
2022-03-24,2.1056091225775937,6,1.0
2022-03-25,2.137223016416297,6,1.0
2022-03-28,2.105443603262147,6,1.0
2022-03-29,2.0806856497221107,6,1.0
2022-03-30,2.1168538477577585,6,1.0
2022-03-31,2.0955337753754897,6,1.0
2022-04-01,2.090986034899826,6,1.0
2022-04-04,2.1315992986552987,6,1.0
2022-04-05,2.1434942420206684,6,1.0
2022-04-06,2.1322046764278553,6,1.0
2022-04-07,2.1558384081994526,6,1.0
2022-04-08,2.1737154183544907,6,1.0
2022-04-11,2.2010296006577454,6,1.0
2022-04-12,2.2475279176812637,6,1.0
2022-04-13,2.295759664778274,6,1.0
2022-04-14,2.309785716911103,6,1.0
2022-04-18,2.3649042426302374,6,1.0
2022-04-19,2.2941491230920903,6,1.0
2022-04-20,2.286856510212809,6,1.0
2022-04-21,2.2775388636179903,6,1.0
2022-04-22,2.225158139437345,6,1.0
2022-04-25,2.245275582063528,6,1.0
2022-04-26,2.2639356533620245,6,1.0
2022-04-27,2.312409965703712,6,1.0
2022-04-28,2.3127974100790167,6,1.0
2022-04-29,2.3057630423483837,6,1.0
2022-05-02,2.333932807489761,6,1.0
2022-05-03,2.3236823416841927,6,1.0
2022-05-04,2.4027762069335585,6,1.0
2022-05-05,2.415836147761436,6,1.0
2022-05-06,2.3698419453544037,6,1.0
2022-05-09,2.2641756382343896,6,1.0
2022-05-10,2.2782569194715836,6,1.0
2022-05-11,2.3462637557161634,6,1.0
2022-05-12,2.37304290430895,6,1.0
2022-05-13,2.3807906491434134,6,1.0
2022-05-16,2.433767657389755,6,1.0
2022-05-17,2.4466900946173107,6,1.0
2022-05-18,2.41199748785435,6,1.0
2022-05-19,2.40138635981992,6,1.0
2022-05-20,2.3976916127869594,6,1.0
2022-05-23,2.444728794999404,6,1.0
2022-05-24,2.4235151568809825,6,1.0
2022-05-25,2.4256183153435553,6,1.0
2022-05-26,2.4282407539540047,6,1.0
2022-05-27,2.443784937264869,6,1.0
2022-05-31,2.382875719660676,6,1.0
2022-06-01,2.3860736228284996,6,1.0
2022-06-02,2.3927722208094404,6,1.0
2022-06-03,2.4025653919569363,6,1.0
2022-06-06,2.4645709263491975,6,1.0
2022-06-07,2.4766282554335555,6,1.0
2022-06-08,2.4627657368143017,6,1.0
2022-06-09,2.4743927746654166,6,1.0
2022-06-10,2.467326631162996,6,1.0
2022-06-13,2.453081505907365,6,1.0
2022-06-14,2.3703026741138005,6,1.0
2022-06-15,2.3753282522063546,6,1.0
2022-06-16,2.3934145982054393,6,1.0
2022-06-17,2.3299612655739828,6,1.0
2022-06-21,2.283953788479294,6,1.0
2022-06-22,2.2556284911936055,6,1.0
2022-06-23,2.1689011139194245,6,1.0
2022-06-24,2.1854942692977315,6,1.0
2022-06-27,2.192539586214979,6,1.0
2022-06-28,2.226930875889915,6,1.0
2022-06-29,2.209743106633396,6,1.0
2022-06-30,2.1116334779805466,6,1.0
2022-07-01,2.087050750937932,6,1.0
2022-07-05,2.002142399932131,6,1.0
2022-07-06,2.0063743293769836,6,1.0
2022-07-07,2.1140019869503166,3,1.0
2022-07-08,2.112827588699865,3,1.0
2022-07-11,2.168170110117681,3,1.0
2022-07-12,2.0909463767581236,3,1.0
2022-07-13,2.1332270467073937,3,1.0
2022-07-14,2.1534657198368987,2,1.0
2022-07-15,2.2202073986667603,2,1.0
2022-07-18,2.264428925932188,2,1.0
2022-07-19,2.23900885088657,2,1.0
2022-07-20,2.3252249735659927,2,1.0
2022-07-21,2.3323922327486777,2,1.0
2022-07-22,2.386001842653887,2,1.0
2022-07-25,2.443765595576709,2,1.0
2022-07-26,2.47007965180822,2,1.0
2022-07-27,2.444155860133087,2,1.0
2022-07-28,2.397487643992622,3,1.0
2022-07-29,2.4118204544275508,3,1.0
2022-08-01,2.375246640722351,3,1.0
2022-08-02,2.330673030574934,3,1.0
2022-08-03,2.370671667203174,3,1.0
2022-08-04,2.348212601725077,2,1.0
2022-08-05,2.333176231541741,2,1.0
2022-08-08,2.2769541811717047,2,1.0
2022-08-09,2.3052124006392716,2,1.0
2022-08-10,2.353780405183881,2,1.0
2022-08-11,2.4168417727970457,4,1.0
2022-08-12,2.4112497424637356,4,1.0
2022-08-15,2.3932483045735133,4,1.0
2022-08-16,2.4011322587965016,4,1.0
2022-08-17,2.404769188252487,4,1.0
2022-08-18,2.423045986710526,5,1.0
2022-08-19,2.429849037497597,5,1.0
2022-08-22,2.447837993880495,5,1.0
2022-08-23,2.426364074834188,5,1.0
2022-08-24,2.4478145160616793,5,1.0
2022-08-25,2.4552796861137667,3,1.0
2022-08-26,2.450108326785857,3,1.0
2022-08-29,2.439704250344678,3,1.0
2022-08-30,2.4218975682861723,3,1.0
2022-08-31,2.42848879825881,3,1.0
2022-09-01,2.432597978624525,3,1.0
2022-09-02,2.3859043285945734,3,1.0
2022-09-06,2.318723383474872,3,1.0
2022-09-07,2.2730860620896216,3,1.0
2022-09-08,2.2889286334701793,3,1.0
2022-09-09,2.3171688019599945,3,1.0
2022-09-12,2.329021446524556,3,1.0
2022-09-13,2.3251806691381556,3,1.0
2022-09-14,2.3680595250791154,3,1.0
2022-09-15,2.3014753568417117,3,1.0
2022-09-16,2.252324506527796,3,1.0
2022-09-19,2.2731960979460792,3,1.0
2022-09-20,2.2648558897343745,3,1.0
2022-09-21,2.2747793723052947,3,1.0
2022-09-22,2.2207716189981834,3,1.0
2022-09-23,2.2557383944199456,1,1.0
2022-09-26,2.2810337291897573,1,1.0
2022-09-27,2.281777724147751,1,1.0
2022-09-28,2.2520185842306337,1,1.0
2022-09-29,2.243090644734713,1,1.0
2022-09-30,2.243090644734713,1,1.0
2022-10-03,2.232675209124769,1,1.0
2022-10-04,2.2021720742496584,1,1.0
2022-10-05,2.2230034392715097,1,1.0
2022-10-06,2.245322629608693,1,1.0
2022-10-07,2.2542504045039586,1,1.0
2022-10-10,2.2639223389578724,1,1.0
2022-10-11,2.2654101642732045,1,1.0
2022-10-12,2.2654101642732045,1,1.0
2022-10-13,2.250530594314646,1,1.0
2022-10-14,2.2661538300298893,1,1.0
2022-10-17,2.2430906447347123,1,1.0
2022-10-18,2.24160281941938,1,1.0
2022-10-19,2.25797054389458,1,1.0
2022-10-20,2.2594583692099124,1,1.0
2022-10-21,2.2401149941040477,1,1.0
2022-10-24,2.2423468143773735,1,1.0
2022-10-25,2.21779563916621,1,1.0
2022-10-26,2.1947322892703784,1,1.0
2022-10-27,2.211843844102917,1,1.0
2022-10-28,2.2155638188928837,1,1.0
2022-10-31,2.2341631990407547,1,1.0
2022-11-01,2.2334192040827614,1,1.0
2022-11-02,2.2430906447347123,1,1.0
2022-11-03,2.2616901894832377,1,1.0
2022-11-04,2.2616786568641265,3,1.0
2022-11-07,2.2463999999661786,3,1.0
2022-11-08,2.234847162640793,3,1.0
2022-11-09,2.2323585592069777,3,1.0
2022-11-10,2.1905627409992467,3,1.0
2022-11-11,2.18627198662852,6,1.0
2022-11-14,2.1876170926419776,6,1.0
2022-11-15,2.1967493618337333,6,1.0
2022-11-16,2.1795189981271395,6,1.0
2022-11-17,2.1482843635129716,6,1.0
2022-11-18,2.1757970509108904,1,1.0
2022-11-21,2.1780898295235676,1,1.0
2022-11-22,2.1735042722982127,1,1.0
2022-11-23,2.148284363512971,1,1.0
2022-11-25,2.1436990249390195,1,1.0
2022-11-28,2.1555856058139415,3,1.0
2022-11-29,2.163783525060803,3,1.0
2022-11-30,2.1678483328575275,3,1.0
2022-12-01,2.1369647511291245,3,1.0
2022-12-02,2.1308887299627104,3,1.0
2022-12-05,2.108679318315653,5,1.0
2022-12-06,2.110901575072551,5,1.0
2022-12-07,2.1299101951056163,5,1.0
2022-12-08,2.1485269709999693,5,1.0
2022-12-09,2.1479141460347773,5,1.0
2022-12-12,2.136552137959897,5,1.0
2022-12-13,2.1547044395325377,5,1.0
2022-12-14,2.1654349602907867,5,1.0
2022-12-15,2.1427278178127627,5,1.0
2022-12-16,2.139700908838779,5,1.0
2022-12-19,2.137143116148563,4,1.0
2022-12-20,2.1772151815645806,4,1.0
2022-12-21,2.188078165453699,4,1.0
2022-12-22,2.200751034844477,4,1.0
2022-12-23,2.211742381061161,4,1.0
2022-12-27,2.2129085983809627,5,1.0
2022-12-28,2.2035019617687257,5,1.0
2022-12-29,2.209074375444762,5,1.0
2022-12-30,2.2124806329587234,5,1.0
2023-01-03,2.197543543598583,5,1.0
2023-01-04,2.2026382340547985,5,1.0
2023-01-05,2.1833345912537423,5,1.0
2023-01-06,2.19896049293764,5,1.0
2023-01-09,2.2140617974414982,5,1.0
2023-01-10,2.2048979732470055,5,1.0
2023-01-11,2.2165871390002008,6,1.0
2023-01-12,2.233629681491794,6,1.0
2023-01-13,2.2534691897795383,6,1.0
2023-01-17,2.253195155371798,6,1.0
2023-01-18,2.2337648667852483,6,1.0
2023-01-19,2.235756208898552,6,1.0
2023-01-20,2.2353854914217517,6,1.0
2023-01-23,2.227415273347415,6,1.0
2023-01-24,2.234664801555127,6,1.0
2023-01-25,2.246301170996342,6,1.0
2023-01-26,2.259429925135156,6,1.0
2023-01-27,2.2581514830085485,6,1.0
2023-01-30,2.2504334648368607,6,1.0
2023-01-31,2.2730002017616013,6,1.0
2023-02-01,2.278055997537192,6,1.0
2023-02-02,2.2678834378220794,6,1.0
2023-02-03,2.224602880922741,6,1.0
2023-02-06,2.212750828529417,6,1.0
2023-02-07,2.2225885900590585,6,1.0
2023-02-08,2.2164706511845442,6,1.0
2023-02-09,2.210581515659511,6,1.0
2023-02-10,2.2102692446118035,6,1.0
2023-02-13,2.2263379172693294,6,1.0
2023-02-14,2.238606503344659,6,1.0
2023-02-15,2.235719828570938,6,1.0
2023-02-16,2.242663565317647,6,1.0
2023-02-17,2.2472251520242903,6,1.0
2023-02-21,2.245891884768824,6,1.0
2023-02-22,2.2386536817853115,6,1.0
2023-02-23,2.2384830129933353,6,1.0
2023-02-24,2.2119602726036662,6,1.0
2023-02-27,2.2227730749363204,6,1.0
2023-02-28,2.2278463972915654,6,1.0
2023-03-01,2.247833437487545,6,1.0
2023-03-02,2.237544417573979,6,1.0
2023-03-03,2.256929180406956,6,1.0
2023-03-06,2.2521956101614675,6,1.0
2023-03-07,2.2263402524350138,6,1.0
2023-03-08,2.225871091671984,6,1.0
2023-03-09,2.2132829110735868,6,1.0
2023-03-10,2.2153402039415853,5,1.0
2023-03-13,2.212043969763563,5,1.0
2023-03-14,2.203787580381017,5,1.0
2023-03-15,2.1782397769023385,5,1.0
2023-03-16,2.1924303914303622,5,1.0
2023-03-17,2.2221496330946295,6,1.0
2023-03-20,2.2219921816301667,6,1.0
2023-03-21,2.2222593353460995,6,1.0
2023-03-22,2.2464986127802495,6,1.0
2023-03-23,2.255985193960512,6,1.0
2023-03-24,2.2549242716640174,6,1.0
2023-03-27,2.240891236934238,6,1.0
2023-03-28,2.249114256769628,6,1.0
2023-03-29,2.2490676570648,6,1.0
2023-03-30,2.276759957943828,6,1.0
2023-03-31,2.285922962759804,6,1.0
2023-04-03,2.279499018815751,6,1.0
2023-04-04,2.301281247747012,6,1.0
2023-04-05,2.3079191587700074,6,1.0
2023-04-06,2.321024514909309,6,1.0
2023-04-10,2.3170074100100746,6,1.0
2023-04-11,2.3415913399327697,6,1.0
2023-04-12,2.340090728890573,6,1.0
2023-04-13,2.368725727296516,6,1.0
2023-04-14,2.353319737078922,6,1.0
2023-04-17,2.3675804776413036,6,1.0
2023-04-18,2.3879294245941063,6,1.0
2023-04-19,2.3786185516209115,6,1.0
2023-04-20,2.3760361685421545,6,1.0
2023-04-21,2.3593615295434516,6,1.0
2023-04-24,2.3775429313365337,6,1.0
2023-04-25,2.3593685210039927,6,1.0
2023-04-26,2.364629218602665,6,1.0
2023-04-27,2.3834606887628107,6,1.0
2023-04-28,2.3857586495224368,6,1.0
2023-05-01,2.3713065282429686,6,1.0
2023-05-02,2.36060670871013,6,1.0
2023-05-03,2.3508112574895437,6,1.0
2023-05-04,2.3634381698230835,6,1.0
2023-05-05,2.397896864477545,6,1.0
2023-05-08,2.3911262602594223,6,1.0
2023-05-09,2.404212141331642,6,1.0
2023-05-10,2.4174460529149835,6,1.0
2023-05-11,2.394696775257921,6,1.0
2023-05-12,2.3902074400087447,6,1.0
2023-05-15,2.4102561865314245,6,1.0
2023-05-16,2.396505406804615,6,1.0
2023-05-17,2.405757912880039,6,1.0
2023-05-18,2.405700092986951,6,1.0
2023-05-19,2.434042212768763,6,1.0
2023-05-22,2.424359426736539,6,1.0
2023-05-23,2.406694287065286,6,1.0
2023-05-24,2.398710512450074,6,1.0
2023-05-25,2.3907907801207355,6,1.0
2023-05-26,2.4097063742599256,6,1.0
2023-05-30,2.411764224727684,6,1.0
2023-05-31,2.404746736337171,6,1.0
2023-06-01,2.4136605437931347,6,1.0
2023-06-02,2.4232365526969932,6,1.0
2023-06-05,2.4275388436168943,6,1.0
2023-06-06,2.430995927427227,6,1.0
2023-06-07,2.4367035074387715,6,1.0
2023-06-08,2.457843782568322,6,1.0
2023-06-09,2.4564368775506065,6,1.0
2023-06-12,2.4690002986330253,6,1.0
2023-06-13,2.4670724866991187,6,1.0
2023-06-14,2.478615911379082,6,1.0
2023-06-15,2.495130594852682,6,1.0
2023-06-16,2.4934232526329203,6,1.0
2023-06-20,2.489313997535328,6,1.0
2023-06-21,2.4786000067158755,6,1.0
2023-06-22,2.472104152358268,6,1.0
2023-06-23,2.4577051434719785,6,1.0
2023-06-26,2.4397740025055215,6,1.0
2023-06-27,2.4416429123000283,6,1.0
2023-06-28,2.4329535058680194,6,1.0
2023-06-29,2.4259234278061195,6,1.0
2023-06-30,2.4489141164716792,6,1.0
2023-07-03,2.455429715888803,6,1.0
2023-07-05,2.4514035035246526,6,1.0
2023-07-06,2.4321415408718865,6,1.0
2023-07-07,2.443102033876898,6,1.0
2023-07-10,2.4457387682871743,6,1.0
2023-07-11,2.453945717421656,6,1.0
2023-07-12,2.4931785328330602,6,1.0
2023-07-13,2.5206716808543916,6,1.0
2023-07-14,2.5212244676589637,6,1.0
2023-07-17,2.518467217222792,6,1.0
2023-07-18,2.535907801049972,6,1.0
2023-07-19,2.5438058830993513,6,1.0
2023-07-20,2.524990912984047,6,1.0
2023-07-21,2.523726028970563,6,1.0
